ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
孕妇能用吗,2019-10-19 15:06:08,应该是可以的,2019-10-19 11:21:02,2019-10-19 15:06:08
是玻璃瓶装的还是塑料瓶,2019-11-09 23:43:33,塑料瓶,2019-11-09 23:02:59,2019-11-09 23:43:32
好用吗？？,2019-11-03 08:30:43,好用，用起来很清爽。,2019-11-03 05:27:03,2019-11-03 08:30:43
孕妇可以用么？,2019-11-04 19:16:14,可以,2019-11-04 19:07:09,2019-11-04 19:16:14
这个到底是化妆水，还是爽肤水？,2019-10-16 23:44:06,在日语里是一个意思,2019-10-16 22:52:35,2019-10-16 23:44:06
有香精么  敏感肌可以用么,2019-09-19 14:57:11,有酒精含量,2019-09-19 09:04:09,2019-09-19 14:57:11
夏天用起来可以吗,2019-10-03 10:28:29,夏天用的话，我觉得最好,2019-09-15 16:02:32,2019-09-15 18:15:00
产地是上海的啊！不是日本原装的吗？,2019-11-17 10:27:38,国产,2018-08-25 12:32:14,2018-08-25 12:32:40
这个薏仁水质地是粘稠的吗？泡压缩面膜可以吗？能够浸湿吗？,2019-09-16 21:24:45,可以,2019-09-16 16:40:47,2019-09-16 21:24:45
用的时间长，可以美白吗？,2019-11-14 17:18:34,补水,2019-11-14 14:01:44,2019-11-14 17:18:34
天天用，当爽肤水用可以？,2019-09-19 13:43:23,天天拿它来湿敷,2019-09-19 13:18:07,2019-09-19 13:43:23
补水效果比起那个城野医生如何,2019-09-13 10:59:52,城野医生是收缩毛孔的,2019-09-13 10:47:52,2019-09-13 10:59:52
孕妇可以用吗,2019-10-17 14:10:19,我孕期一直在用,2019-10-17 10:50:21,2019-10-17 14:10:19
可以晚上喷完脸上后直接睡觉吗？,2019-11-06 23:23:22,可以哦,2019-11-06 22:17:17,2019-11-06 23:23:22
和无印良品比哪个好,2019-10-13 07:07:14,我感觉无印良品好点  我混油,2019-10-10 11:05:22,2019-10-10 13:08:16
孕妇可以用吗？,2019-09-27 16:10:02,比较温和，可以用些孕妇专用的,2019-09-19 13:17:26,2019-09-19 13:44:55
湿敷的话每天都用还是隔几天呢？,2019-11-15 23:10:17,湿敷每天晚上洗完脸就敷，反正是爽肤水而已。,2019-11-15 22:50:00,2019-11-15 23:10:17
洗完脸直接湿敷再用水乳可以吗,2019-11-19 21:50:43,买了  感觉还可以  洗完脸就直接用化妆棉倒了这个水擦的脸,2019-11-14 17:19:07,2019-11-14 17:38:20
怎么退货,2019-10-18 13:57:21,联系客服,2019-10-18 13:49:22,2019-10-18 13:57:21
孕妇能用吗,2019-10-18 11:24:04,这就不清楚了,2019-10-12 02:41:29,2019-10-12 02:55:10
你们买到的离质保时间还有多久？,2019-09-15 17:14:26,两年,2019-09-15 15:59:15,2019-09-15 17:14:26
学生党可以用吗,2019-11-28 15:51:45,可以,2019-11-28 14:35:41,2019-11-28 15:51:45
请问送喷雾瓶不？,2019-11-15 10:11:12,没送,2019-11-15 09:56:55,2019-11-15 10:11:12
可以当爽肤水然后抹精华吗,2019-11-25 18:43:24,我是当成爽肤水用的，搭配的the ordinary的精华，可以的,2019-11-25 17:44:21,2019-11-25 18:43:24
适合13岁男孩大油田吗,2019-11-25 18:41:05,适合，就是个水，无功无过，补水比较可以,2019-11-25 17:45:36,2019-11-25 18:41:04
请问敷完面膜后用爽肤水要要洗掉嘛,2019-11-25 18:40:34,敷面膜之后洗掉了面膜再涂爽肤水的话就可以不用洗,2019-11-25 17:46:12,2019-11-25 18:40:34
可以选择赠品吗,2019-11-19 23:25:58,不晓得 反正我的是一小瓶水。,2019-11-16 22:07:23,2019-11-17 01:24:41
男的可以用吗？,2019-09-21 14:17:41,可以用，不刺激,2019-09-21 13:11:24,2019-09-21 14:17:40
要用多久能收缩毛孔变细腻,2019-11-24 16:29:55,不会收缩啊,2019-11-24 12:51:49,2019-11-24 16:29:55
可以用来卸妆吗,2019-09-21 14:16:07,不能。这就是水。,2019-09-21 13:11:38,2019-09-21 14:16:07
用错产品导致脱皮可以用这个吗,2019-11-11 01:44:59,可以的,2019-11-10 23:43:50,2019-11-11 01:44:59
开封多久后不能用了,2019-11-09 16:53:28,看保质期   上面有开封后保质期,2019-11-09 15:01:33,2019-11-09 16:53:28
是换包装了嘛？以后瓶子上没有OpERa,2019-11-25 17:29:24,不晓得,2019-11-25 16:22:04,2019-11-25 17:29:24
这个是喷雾吗,2019-09-29 16:54:26,可以买个小喷壶，当喷雾,2019-09-29 16:48:49,2019-09-29 16:54:26
买了几天后凝结出一堆白色小块状物，咋回事啊,2019-10-23 15:08:17,结晶了,2019-10-23 14:00:00,2019-10-23 15:08:17
敏感肌，混油皮可以吗，21岁,2019-09-24 13:30:49,有些油,2019-09-22 14:55:47,2019-09-22 16:33:56
这个是国产还是日本产,2019-09-25 13:35:07,国产的,2019-09-22 22:50:11,2019-09-23 00:56:38
是可以不用洗面奶洗脸也可以直接涂吗,2019-09-25 13:18:08,可以 还可以敷面膜,2019-09-25 12:55:58,2019-09-25 13:18:08
薏仁水晚上湿敷后睡觉前需要洗掉吗？,2019-09-21 14:18:29,不用，吸收好，就是水,2019-09-21 13:11:09,2019-09-21 14:18:29
请问产地哪里的,2019-09-29 14:50:49,上海,2019-09-29 13:04:31,2019-09-29 14:50:49
男的能用嘛,2019-09-02 09:24:01,可以用，我是男生，这个便宜大碗,2019-09-01 22:58:40,2019-09-02 09:24:01
这个是不是含酒精的？,2019-09-28 13:45:13,不知道。但是 很好用哈哈哈哈哈,2019-09-28 12:17:13,2019-09-28 13:16:27
孕妇可以用吗,2019-09-27 00:21:42,补水的可以啊,2019-09-26 22:04:26,2019-09-27 00:03:26
怎么湿敷呀,2019-09-25 23:59:32,湿敷就是用一个容器装一点这个薏米水 然后把面膜纸或者化妆棉放进去浸湿 然后敷在脸上,2019-09-25 21:35:50,2019-09-25 23:59:32
男的可以用吗,2018-08-31 16:10:37,可以，我是男生，我每天用,2018-08-31 16:10:37,2018-08-31 16:11:00
请问涂在脸上会黏吗？？,2019-01-31 11:47:48,不会，特别保湿,2019-01-31 11:47:48,2019-01-31 11:47:55
宝宝们，这一款晚上睡前可以当柔肤水用嘛？还是在上妆前只能当化妆水用呢？,2019-08-26 11:03:54,我当化妆水用,2019-07-07 13:17:16,2019-07-07 13:17:20
您好这个水怎么看保质期,2019-11-28 01:35:07,我没看到有保质期，瓶底也没,2019-11-27 22:23:56,2019-11-28 01:35:07
可以敷完面膜后用吗,2018-12-16 17:25:50,我觉得拍干了用吧，也可以不用，直接敷,2018-12-16 17:25:50,2018-12-16 17:25:55
天天湿敷可以吗？会不会对皮肤不好,2018-09-20 09:03:37,可以的，这种化妆水营养成分不会太高，可以天天敷的。正常补水。,2018-09-20 09:03:37,2018-09-20 09:03:45
大家，推荐什么水乳,2019-09-13 14:26:08,日本的优斯晶很好用,2019-09-13 13:32:56,2019-09-13 14:26:08
有异味吗,2018-11-19 07:03:13,没有,2018-11-19 07:03:13,2018-11-19 07:03:20
这个夏天涂上会黏糊糊的吗？,2019-07-21 23:32:45,不会,2019-07-21 23:32:42,2019-07-21 23:32:45
我想问下水是黏性还是像水一样的？,2018-12-16 10:56:09,清爽的，像水一样,2018-12-16 10:56:09,2018-12-16 10:56:15
男生可以用吗，18岁,2019-02-16 21:05:36,应该可以吧,2019-02-16 21:05:35,2019-02-16 21:05:40
这是爽肤水？,2019-09-07 14:59:15,多种用途,2019-09-07 09:34:24,2019-09-07 14:59:15
这个你们怎么用呀，洗面奶&rArr;这个&rArr;乳？,2019-07-21 23:30:10,这个后面是眼霜和精华，然后乳,2019-07-21 23:30:06,2019-07-21 23:30:10
您好，五十岁的人可以用吗,2019-05-27 15:39:05,都可以用啊,2019-05-27 15:39:03,2019-05-27 15:39:05
十六岁，可不可以洗完脸然后用这薏仁水然后在擦防晒霜啊？,2019-05-13 14:44:40,可以 我是用完这个擦隔离,2019-05-13 14:44:36,2019-05-13 14:44:40
可以带上飞机吗,2019-07-21 23:27:15,不可以，需要分装,2019-07-21 23:27:11,2019-07-21 23:27:15
用完这个后可以用芦荟胶吗，,2018-11-26 16:08:52,可以 我就是这么用的,2018-11-26 16:08:52,2018-11-26 16:08:55
当爽肤水天天敷，很少化妆可以吗，会不会对脸不好,2019-01-24 21:37:12,没有的,2019-01-24 21:37:12,2019-01-24 21:37:15
请问有内盖吗，开盖问起来是否有塑料味？,2019-06-26 06:37:05,没内盖，有胶味,2019-06-26 06:37:03,2019-06-26 06:37:05
不化妆可以用吗,2018-11-19 07:02:25,可以,2018-11-19 07:02:25,2018-11-19 07:02:30
请问老年人适合吗？,2018-11-19 07:02:37,适合的,2018-11-19 07:02:37,2018-11-19 07:02:40
可以当爽肤水用吗？,2018-11-26 16:09:16,完全OK,2018-11-26 16:09:16,2018-11-26 16:09:20
有酒精吗。？？？,2019-06-17 12:18:25,没有,2019-06-17 12:18:18,2019-06-17 12:18:25
美白吗这个东西，效果怎么样，几个月变白了。,2018-12-26 17:18:32,不美白的,2018-12-16 10:55:42,2018-12-16 10:55:45
会不会辣眼睛,2018-11-19 07:01:16,不会,2018-11-19 07:01:16,2018-11-19 07:01:20
为什么会有刺鼻味道,2018-11-19 07:01:28,没有味道,2018-11-19 07:01:28,2018-11-19 07:01:30
这个和旗舰店有什么区别吗,2019-05-15 22:43:50,我觉得没啥区别，我用的都是这样的，只不过没有赠品，比如小喷壶之类的,2019-04-23 12:47:24,2019-04-23 12:47:30
能变白吗。,2019-05-03 21:32:15,能变白，我从大学用到现在,2019-05-03 21:32:11,2019-05-03 21:32:15
化了妆可以用吗？,2018-12-26 17:15:02,化完妆可以用喷雾,2018-11-26 16:06:43,2018-11-26 16:06:45
痘痘肌肤可以使用的吗？皮肤很干痘痘很多,2019-01-24 23:58:26,可以的，这款很温和,2019-01-24 23:58:26,2019-01-24 23:58:30
这个是清爽型还是滋润型,2018-12-29 10:39:15,挺清爽的一点也不油腻，也滋润,2018-12-16 10:53:55,2018-12-16 10:54:00
我看大家都是买回去湿敷的，这个可以当水用吗？天天擦可以吗？,2018-11-19 07:01:53,可以,2018-11-19 07:01:53,2018-11-19 07:01:55
用这个湿敷完，可以继续用其他水乳护肤吗,2018-12-29 07:22:04,可以,2018-12-29 07:22:04,2018-12-29 07:22:10
会不会油？我的脸很油的,2018-11-19 07:02:03,不会,2018-11-19 07:02:03,2018-11-19 07:02:05
男的可以用吗,2018-11-19 07:02:14,可以,2018-11-19 07:02:14,2018-11-19 07:02:15
大家觉得黏腻吗？适合拍在脸上补水用吗,2019-05-12 23:25:20,我觉得每次用都会黏,2019-05-12 23:25:15,2019-05-12 23:25:20
在旗舰店有人验过有荧光剂，不知道这家有没有？,2019-04-28 22:09:05,布吉岛,2019-04-28 22:08:58,2019-04-28 22:09:05
我男的 拿来当爽肤水补水用该买59的还是65的？ 搞不懂。。,2019-06-27 12:31:15,59就好了，我也是男的，就这个可以了,2019-04-24 07:03:36,2019-04-24 07:03:40
可以收缩毛孔吗,2019-03-14 11:29:26,补水不错，你看看价钱，性价比很高，不过太高也不正常,2019-02-11 20:20:34,2019-02-11 20:20:40
可以涂腿吗,2018-12-29 10:37:34,你定,2018-12-29 10:37:34,2018-12-29 10:37:35
可以用完洗面奶后，才用这个还有效果吗？,2018-12-29 07:19:12,买 试,2018-12-29 07:19:12,2018-12-29 07:19:15
这款是什么版本的？中国，还是日本？,2018-11-26 16:08:27,国产,2018-11-26 16:08:27,2018-11-26 16:08:30
可以收缩毛孔吗？,2019-05-03 21:32:25,不可以,2019-05-03 21:32:21,2019-05-03 21:32:25
会使毛孔变大吗？,2018-12-29 07:20:22,不会,2018-12-16 10:54:38,2018-12-16 10:54:45
混油皮可以用吗，长痘子了可以用吗,2019-08-02 09:05:20,混油在用,2019-08-02 09:05:14,2019-08-02 09:05:20
os改变毛孔粗大改善黑头清除粉刺淡化痘印,2019-04-28 22:08:20,没那么神,2019-04-28 22:08:15,2019-04-28 22:08:20
可以改善闭口痘痘吗,2018-12-26 17:09:23,并不能，毕竟是化学产品不加重就不错了,2018-11-29 20:28:20,2018-11-29 20:28:25
特别敏感的皮肤能用吗,2018-09-10 13:40:29,可以啊,2018-09-10 13:40:29,2018-09-10 13:40:35
可不可以当日常的爽肤水用，洁面后用,2018-09-10 13:41:13,可以的,2018-09-10 13:41:13,2018-09-10 13:41:25
敏感肌可以用吗,2018-09-10 13:41:43,完全没问题,2018-09-10 13:41:43,2018-09-10 13:41:50
这款和日本那款有区别吗？,2019-08-19 22:28:04,这个挺好用的 超级补水,2019-08-19 19:22:31,2019-08-19 22:28:03
这个真的好用吗？这么大瓶还这么便宜？,2019-04-28 22:09:35,还凑合吧，化妆水里挺好用的了,2019-03-14 11:30:22,2019-03-14 11:30:25
睡觉前能用吗,2018-09-10 13:41:58,可以的,2018-09-10 13:41:58,2018-09-10 13:42:15
这个59的和65的有啥区别呀？,2019-07-21 23:26:55,价格区别,2019-07-11 23:47:36,2019-07-11 23:47:40
这个可以装进喷雾瓶，当做保湿喷雾化妆后喷吗？,2019-05-13 23:39:20,可以的。,2019-05-13 23:39:15,2019-05-13 23:39:20
这是化妆水还是爽肤水,2019-08-09 09:34:18,爽肤水属于化妆水，化妆水还包括柔肤水，保湿水，收敛水之类的。,2019-08-09 08:15:29,2019-08-09 09:34:18
会过敏吗 可以当化妆水用吗 就是用完它直接用乳液,2019-03-26 15:36:35,还是不能代替乳液的,2019-03-14 11:30:04,2019-03-14 11:30:10
可以往补水仪里加吗？,2019-08-09 16:57:08,可以,2019-08-09 15:11:46,2019-08-09 16:57:08
这个当爽肤水用吗？我是男生。,2019-05-03 21:33:15,应该可以的吧,2019-04-08 15:18:37,2019-04-08 15:18:40
孕妇能用吗？,2019-07-03 18:34:10,没关系的，可以用的。,2019-07-03 18:34:07,2019-07-03 18:34:10
干性皮肤可以用吗,2018-12-29 08:00:53,可以,2018-12-29 08:00:53,2018-12-29 08:00:55
敷完面膜可以用？,2019-07-15 09:23:50,可以,2019-07-15 09:23:44,2019-07-15 09:23:50
可以当爽肤水用吗,2019-05-13 23:50:05,可以啊，我都是用来包面膜的，敷完面膜不用洗,2019-04-29 14:36:33,2019-04-29 14:36:35
这个是日本本土版的吗？,2019-05-10 12:16:55,上海的,2019-05-10 12:16:49,2019-05-10 12:16:55
这个和百雀羚的水嫩倍现盈透精华水哪个好用些,2018-12-30 18:31:03,这个呀，不是说进口的就好，是亲身体验,2018-12-30 18:31:03,2018-12-30 18:31:05
这是日版的吗,2019-08-05 17:40:57,国产的,2019-06-27 12:30:12,2019-06-27 12:30:20
这里面含有动植物油脂吗？,2018-11-20 16:07:03,没有,2018-11-20 16:07:03,2018-11-20 16:07:05
可以放在冰箱里冷藏吗？,2019-07-14 12:52:50,可以,2019-07-14 12:52:44,2019-07-14 12:52:50
能用压缩面膜吗,2019-05-13 07:39:55,可以，但我觉得这个不适合湿敷,2019-05-13 07:39:51,2019-05-13 07:39:55
有收缩毛孔作用吗 痘痘肌可以用不,2019-04-30 03:58:40,我之前也有好多痘，用了我姐给我推荐的那款产品后全消了,2019-04-30 03:58:35,2019-04-30 03:58:40
青春期13岁少女，混油肌肤，有痘痘粉刺，这个化妆棉湿敷补水可以吗？会不会对青少年不好？,2019-05-13 14:03:31,我14，可以用，不刺激的,2019-02-13 22:40:58,2019-02-13 22:41:05
这款能收缩细致毛孔吗？想去完角质湿敷收缩毛孔用,2018-12-29 08:06:52,补水可以,2018-11-29 20:27:56,2018-11-29 20:28:00
这适合15岁少女用吗这,2019-04-18 20:52:05,适合,2019-04-18 20:52:01,2019-04-18 20:52:05
好用吗？皮肤有改善吗？,2018-12-29 08:09:17,可以,2018-12-29 08:09:17,2018-12-29 08:09:20
经常湿敷可以改善闭口痘痘吗？,2018-12-29 10:56:29,能做到基础补水保湿，不能祛痘,2018-12-26 10:03:54,2018-12-26 10:04:00
里面有酒精吗,2018-12-29 10:36:25,没有,2018-11-18 21:28:46,2018-11-18 21:28:50
商场可以买到吗,2018-09-01 10:58:46,可以,2018-09-01 10:32:34,2018-09-01 10:32:40
59和65什么区别？,2019-05-27 11:04:00,价格的区别,2019-05-27 11:03:57,2019-05-27 11:04:00
敏感肌可以用吗,2019-03-28 08:50:55,我敏感肌用着没问题,2019-03-28 08:50:49,2019-03-28 08:50:55
是可以洗完脸直接拍的水吗,2019-03-14 11:29:37,是的,2019-01-27 18:18:37,2019-01-27 18:18:40
适合油性皮肤使用吗？,2018-09-13 13:24:57,应该可以吧,2018-09-13 13:24:57,2018-09-13 13:25:10
这个跟日产的有什么不一样？,2019-05-15 11:58:20,别人家的月亮和咱家一样的,2019-05-09 10:43:11,2019-05-09 10:43:15
用来补水好用吗？,2019-04-02 09:32:35,挺好的，我身边的人都在用,2019-04-02 09:32:32,2019-04-02 09:32:35
这个做水膜效果比补水面膜还要好么,2019-05-13 07:42:00,跟面膜不一样吧，这个单纯补补水，敷完挺舒服的,2019-05-11 16:10:19,2019-05-11 16:10:25
国内国外一样？？,2018-11-18 21:29:48,效果一样,2018-11-18 21:29:48,2018-11-18 21:29:50
皮肤屏障受损可以使用嘛,2019-06-25 09:09:55,不可以哦,2019-05-26 23:51:33,2019-05-26 23:51:35
补水保湿效果好吗？秋冬用够不够啊？,2019-01-27 18:18:54,补水效果不错,2019-01-27 18:18:54,2019-01-27 18:19:00
这个怎么用的啊,2019-03-28 08:51:30,我拿来卸完妆敷面膜前，敷脸的，,2019-03-28 08:51:25,2019-03-28 08:51:30
含酒精（乙醇）吗,2018-10-06 16:32:44,不是写了无酒精吗,2018-10-06 16:32:44,2018-10-08 17:38:12
有美白效果吗,2019-05-09 08:35:15,没有,2019-05-09 08:35:09,2019-05-09 08:35:15
会加重红血丝吗，里面有柠檬酸哎，有酒精吗这款,2019-04-28 21:58:15,木有红血丝,2019-04-28 21:58:11,2019-04-28 21:58:15
这个和nature是一样的吗？,2018-11-18 21:30:12,一样,2018-11-18 21:30:12,2018-11-18 21:30:15
那个送的面霜油性皮肤可以用吗?,2018-11-18 21:30:23,可以,2018-11-18 21:30:23,2018-11-18 21:30:25
每天一次水膜 能用一个月不？,2018-08-11 14:54:07,可以,2018-08-11 14:54:07,2018-08-11 14:54:30
可以天天晚上用吗,2019-05-03 21:33:25,可以,2019-05-03 21:33:22,2019-05-03 21:33:25
拍完水之后用搽面霜吗,2019-04-28 22:07:35,按你习惯来,2019-04-28 22:07:32,2019-04-28 22:07:35
长痘可以用来湿敷面膜吗,2018-12-29 07:52:59,可以,2018-12-29 07:52:59,2018-12-29 07:53:05
可以补水吗,2018-11-18 21:30:33,可以的,2018-11-18 21:30:33,2018-11-18 21:30:35
这个用完油吗,2018-07-26 10:58:56,不油，清爽！,2018-07-26 10:58:56,2018-07-26 10:59:00
这个和全球购上的那款有什么区别吗,2018-12-29 07:56:32,比较购物 一有时间,2018-12-29 07:56:32,2018-12-29 07:56:35
有没有美白的功效,2018-11-19 06:59:31,只是保湿,2018-11-19 06:59:31,2018-11-19 06:59:35
可以收缩毛孔吗,2018-11-19 06:59:45,补水的,2018-11-19 06:59:45,2018-11-19 06:59:50
用过的小伙伴能回答一下上海产和日本产的区别吗？效果有区别吗？,2019-07-11 23:48:05,一样的，就是产地不同罢了,2019-07-06 18:44:23,2019-07-06 18:44:25
哺乳期妈妈能用吗？,2018-12-29 10:51:12,完全无刺激，可以使用,2018-12-29 08:42:39,2018-12-29 08:42:45
孕妇可以用吗,2019-03-14 11:31:30,最好贵一点的吧,2019-03-14 11:31:30,2019-03-14 11:31:35
为什么有的50多，有的70多，怎么不一样，有啥区别吗,2019-06-17 19:30:55,版本不同,2019-06-17 19:30:48,2019-06-17 19:30:55
适合所有肤质嘛,2019-05-14 21:33:05,是的,2019-05-14 21:33:00,2019-05-14 21:33:05
小孩可以用吗,2019-05-03 21:32:40,最好别,2019-05-03 21:32:37,2019-05-03 21:32:40
孕妇可以使用吗？,2019-03-14 11:30:33,可以吧,2019-03-03 09:50:15,2019-03-03 09:50:20
啫喱用完要洗吗？,2018-08-11 14:51:49,可以不洗的，因为是水,2018-08-11 14:51:49,2018-08-11 14:51:55
化妆水和面霜晚上可以用吗,2019-01-08 10:34:23,可以的  很补水 也可以湿敷,2019-01-08 10:34:23,2019-01-08 10:34:25
哺乳期可以用吗,2019-05-01 22:31:05,可以的,2019-05-01 22:31:00,2019-05-01 22:31:05
油皮肤适合用吗？,2018-07-26 10:59:42,适合，补水，不油腻，清爽！,2018-07-26 10:59:42,2018-07-26 10:59:50
一天用几次啊,2019-05-19 14:41:35,我都是晚上睡前用一次,2019-05-19 14:41:28,2019-05-19 14:41:35
孕妇可以用吗？,2019-01-24 12:43:08,不可以,2018-12-10 07:57:21,2018-12-10 07:57:25
军训期间涂完它再涂防晒霜可以吗,2018-11-18 21:28:58,可以,2018-11-18 21:28:58,2018-11-18 21:29:00
敷衍这个要洗脸吗？,2019-06-19 16:56:00,可以,2019-06-19 16:55:55,2019-06-19 16:56:00
这个是哪个版本的,2019-05-11 17:51:05,国产的,2019-05-11 17:50:59,2019-05-11 17:51:05
补水效果怎么样？,2019-04-28 22:02:00,还好,2019-04-28 22:01:57,2019-04-28 22:02:00
一天可以用很多次,2018-11-18 21:29:09,可以,2018-11-18 21:29:09,2018-11-18 21:29:15
能不能看一下里面有没有酒精乙醇,2018-11-18 21:29:22,没有,2018-11-18 21:29:22,2018-11-18 21:29:25
十二岁男孩能用吗 他脸上有青春痘 油性皮肤,2018-09-17 11:09:59,可以用。油性皮肤要做好清洁，用一款好的洗面奶。然后用这个薏仁水，补水效果超好。我面霜也是用薏仁的，用着感觉挺好。,2018-09-17 06:09:59,2018-09-17 06:10:10
15岁可以用吗,2018-11-04 17:23:37,可以,2018-11-04 17:23:37,2018-11-04 17:23:40
晚上可以用嘛？,2018-08-25 23:43:20,当然可以呀,2018-08-25 23:43:20,2018-08-25 23:43:30
可以泡面膜纸当面膜用吗,2018-08-11 14:53:32,可以的，但是因为是水，干的也快，最好边敷的时候边补水，用小瓶子分装，觉得有点干了，就喷一点,2018-08-11 14:53:32,2018-08-11 14:53:40
有什么成分？？？有效果吗？,2018-12-29 10:48:19,一分价钱一分货,2018-12-13 18:10:20,2018-12-13 18:10:25
这个含酒精吗,2018-12-28 09:10:05,没有,2018-12-28 09:10:05,2018-12-28 09:10:10
用着及手感粘稠吗,2018-07-22 11:01:07,清水质地,2018-07-22 11:01:07,2018-07-22 11:01:20
这款国内分装的跟日本原产的有什么区别,2018-11-26 16:05:04,感觉一样,2018-11-18 21:25:11,2018-11-18 21:25:15
请问 这个和日版的那个有什么区别,2018-09-29 19:49:09,日版的含有酒精这个应该没有酒精成分！,2018-09-29 19:49:09,2018-09-29 19:49:35
这是晚上用吗？可以当爽肤水，然后擦乳液化妆了吗？,2019-03-22 15:18:00,早晚洁面，还有湿敷,2019-03-22 15:17:54,2019-03-22 15:18:00
可以去闭口吗,2018-07-13 20:07:13,爽肤水而已，就是补水，没有那么多功效,2018-07-13 20:07:13,2018-07-13 20:07:30
孕妇可以用吗,2019-05-01 22:21:35,可以,2019-05-01 22:21:31,2019-05-01 22:21:35
最后的成分是防腐剂啊？,2018-07-26 09:42:38,正常,2018-07-21 20:52:11,2018-07-21 20:52:35
这个是怎么个用法？水膜啥意思？,2018-07-26 09:40:12,可以泡纸膜，也可以当日常喷雾使用，便宜大碗,2018-07-26 09:40:12,2018-07-26 09:40:15
适合油皮痘痘肌吗？,2019-04-15 06:40:05,很好用,2019-03-18 15:54:22,2019-03-18 15:54:25
用来这个需要用卸妆水吗,2019-05-11 17:51:50,不可以的,2019-05-11 17:51:44,2019-05-11 17:51:50
这款可以提亮肤色吗？,2018-07-23 17:00:34,应该可以。,2018-07-23 17:00:34,2018-07-23 17:00:55
用这个水泡面膜 需要泡多长时间才可以用？敷上多长时间可以取下,2018-09-27 19:05:17,3-5分钟,2018-09-27 19:05:17,2018-09-27 19:05:25
孕妇可以用吗,2018-08-14 08:15:50,可以,2018-07-24 22:36:29,2018-07-24 22:36:55
直接喷脸上还是先喷在手上再抹脸,2018-07-13 20:04:54,都可以,2018-07-13 20:04:54,2018-07-13 20:05:00
这个和那个natural 牌子的哪个好啊？有什么区别啊？,2018-10-16 01:42:20,这个水可以,2018-10-16 01:42:20,2018-10-16 01:42:25
油皮，冬天可以用吗？？,2018-10-16 01:43:20,可以的,2018-10-16 01:43:20,2018-10-16 01:43:40
这个到底怎么用呀？,2019-03-29 03:44:55,化妆水来用，,2019-03-23 16:51:36,2019-03-23 16:51:40
日常可以当做爽肤水早晚使用吗,2018-10-15 23:15:04,可以,2018-10-15 23:15:04,2018-10-15 23:15:20
初中生可以用吗？,2018-09-30 22:54:40,小孩子少用些,2018-09-30 22:54:40,2018-09-30 22:55:00
湿敷完以后要洗脸吗,2018-08-28 22:01:34,不用，水而已，非面膜,2018-08-28 22:01:34,2018-08-28 22:01:50
用完这个是不是还得再另用水乳啊,2018-10-08 22:30:28,很好,2018-08-25 13:04:31,2018-08-25 13:04:45
有美白保湿的作用吗？,2018-09-24 14:27:25,保湿不错,2018-09-24 14:27:25,2018-09-24 14:27:30
这个怀孕了可以用吗,2019-06-21 09:14:35,可以,2019-05-01 22:12:33,2019-05-01 22:12:35
有痘痘可以用这个湿敷吗,2019-01-28 02:30:27,可以,2019-01-28 02:30:27,2019-01-28 02:30:30
是爽肤水和面霜组合装吗,2018-07-26 10:49:00,只是水,2018-07-26 10:49:00,2018-07-26 10:49:25
