ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
臉上有白色的東西，怎麼回事,2019-11-19 23:24:50,过敏啦？,2019-11-15 06:42:56,2019-11-15 06:43:36
用不用搭配起泡网啊,2019-11-25 04:25:48,我没用，不习惯,2019-11-24 18:51:18,2019-11-25 04:25:48
这个和多芬哪个更温和？,2019-11-17 23:03:29,这个最好,2019-11-17 13:53:53,2019-11-17 23:03:29
洗面奶和洁面泡沫哪款好用？,2019-11-08 16:01:26,洗面奶,2019-11-08 15:06:27,2019-11-08 16:01:26
请问大家  这个效果好不好  是信得过产品吗,2019-10-25 08:11:27,挺好的温和,2019-10-25 07:41:05,2019-10-25 08:11:27
敏感肌干皮适合泡面的还是洗面奶的,2019-11-13 02:20:54,都可以，free plus洗面奶有泡泡的也有膏状的也有啫喱的，感觉膏状的耐用些也洗得比较干净,2019-11-13 00:33:59,2019-11-13 02:20:54
洗面奶一般早晚用一次吗？,2019-10-29 18:19:02,是的,2019-10-29 17:53:52,2019-10-29 18:19:02
实话油皮吗,2019-11-01 14:40:47,油，混合，干性都可以,2019-11-01 13:52:53,2019-11-01 14:40:47
会有怪怪的味道吗，有点难闻的那种,2019-10-23 22:48:09,不会啊，很好用,2019-10-23 22:37:28,2019-10-23 22:48:09
原来不止我长痘痘,2019-10-11 04:49:11,用这个我也长痘痘，之前用另外的都没有,2019-10-11 02:44:24,2019-10-11 04:49:11
请问乳状和泡沫状有什么区别 哪款更好用,2019-09-30 14:22:55,额,2019-09-29 23:51:24,2019-09-30 14:22:55
和实体店的相比有质量差别吗,2019-09-27 15:12:33,我反正不敢用了，脸会痒，皮肤越来越油,2019-08-17 07:04:58,2019-08-17 07:05:32
这款洗面奶能去黑头吗？,2019-09-29 17:52:07,有效果,2019-09-08 23:55:35,2019-09-09 01:49:22
能随身带上飞机吗,2019-10-09 14:52:34,没带过，出门都用分装瓶,2019-10-09 13:40:55,2019-10-09 14:52:34
30岁的人可以用吗？,2019-09-27 15:20:29,可以,2019-09-08 23:53:53,2019-09-09 01:51:07
我是敏感肌，用这个会不会很紧绷,2019-09-27 15:40:52,不会，很温和,2019-09-02 00:32:59,2019-09-02 10:09:23
这种洗面奶洗长时间洗会美白吗？,2019-10-10 00:30:02,不会哦。不过脸洗干净。也是美白的前提。,2019-10-09 21:34:21,2019-10-10 00:30:02
有赠品吗,2019-07-25 18:50:20,没有,2019-07-25 18:50:14,2019-07-25 18:50:20
好用吗， 效果如何？,2019-10-19 14:46:29,敏感肌给他点一个赞,2019-09-27 14:32:15,2019-09-27 16:18:47
洗颜泡沫和洗面奶有啥区别？,2019-09-27 15:48:21,一个要揉出泡沫一个正常出泡沫,2019-09-02 00:32:19,2019-09-02 10:09:41
各位小仙女，还有什么推荐的洗面奶吗？,2018-07-30 13:10:17,珂润和elta md,2018-06-10 00:16:10,2018-06-22 07:43:06
会越洗越油吗？,2019-09-27 16:18:06,不会,2019-09-27 14:32:52,2019-09-27 16:18:06
适合早起用还是晚上睡前用？,2019-09-27 15:57:23,都行,2019-08-30 23:06:48,2019-08-31 13:50:45
你们买的洗面奶有封口吗？,2018-10-04 10:17:20,本身就是没有封口的 因为封口会与洗面奶反应,2018-10-04 10:17:20,2018-10-04 10:17:30
男生可不可以用的,2019-10-02 23:43:36,可以的，放心使用，很温和,2018-11-27 16:43:14,2018-11-27 16:43:15
我黑头比较多，用这个可以吗？,2019-10-16 08:16:05,可以的吧,2019-10-16 07:44:14,2019-10-16 08:16:05
洗颜泡沫和洗面奶有什么区别？,2019-09-27 15:48:21,不知道,2019-08-29 15:15:10,2019-08-29 22:02:41
这个可以去螨虫吗,2019-09-27 15:55:45,不能吧,2019-09-03 07:31:56,2019-09-03 07:58:49
保质期是到什么时候截止,2019-09-27 15:47:56,应该上面有吧，买了就用还没注意呢，好用,2019-08-31 16:51:26,2019-09-01 16:15:04
孕妇可以用这款吗,2019-09-27 15:40:10,可以,2019-09-01 09:47:32,2019-09-01 16:48:49
这款和他同款的泡沫的比哪个好,2019-09-27 15:38:42,这个好，,2019-08-29 08:08:10,2019-08-29 11:09:21
油皮，脸能洗干净吗？,2019-09-27 15:18:58,可以，我也是油皮，很温和，洗得干净，不假滑也不紧绷，推荐,2019-08-20 05:11:54,2019-08-20 09:30:24
男，油性皮肤能用吗？,2019-09-27 16:18:29,没问题的放心用起来,2019-09-27 14:32:29,2019-09-27 16:18:29
洗脸的时候会有颗粒感吗,2019-11-04 02:40:34,没有,2019-11-02 13:10:37,2019-11-04 02:40:33
请问有封口吗？,2019-11-12 14:59:29,没，本人敏感肌，还OK,2019-11-12 12:49:32,2019-11-12 14:59:29
适合角质层薄，有红血丝的皮肤吗？,2019-10-24 16:29:23,很好用,2019-10-24 16:06:35,2019-10-24 16:29:23
辣眼睛吗,2019-10-13 19:34:58,一点都不辣,2019-10-13 19:19:04,2019-10-13 19:34:58
这款能洗颜吗,2019-09-27 16:10:35,能。,2019-09-27 14:40:08,2019-09-27 16:10:35
痘痘肌，脸部也比较敏感，可以改善痘痘吗,2019-09-27 15:54:33,改善痘痘应该是可以的，我自身痘痘比较多，这款适当舒减了痘痘的滋生 还是不错的,2019-08-15 21:04:35,2019-08-15 21:31:34
这款洗面奶夏天可以用吗？一定要在秋冬季节用吗？,2019-10-03 10:08:35,反正我一年四季都用这一款,2019-09-27 14:49:37,2019-09-27 16:01:58
这一款洗面奶怎么搓出泡沫啊,2019-09-27 16:14:57,用打沫网啊,2019-09-27 14:35:50,2019-09-27 16:14:57
我现在十七岁  男孩子  鼻头附近会经常出油  然后黑头也较多  毛孔比较大  请问用这个有用嘛？,2019-09-27 15:55:45,洗面奶只是起到一个初步清洁的作用,2019-08-10 06:51:07,2019-08-10 07:07:46
这款真的可以美白祛痘吗？,2019-11-25 03:12:46,不能，正常清洁,2019-11-24 18:52:08,2019-11-25 03:12:46
看评论说没有塑封，到底是正品不，洗完有紧蹦的感觉吗,2019-08-12 17:09:12,没有塑封，刚到货用了，感觉不错，😄,2019-08-12 16:58:07,2019-08-12 17:09:12
请问你们买的包装盒外面有不有塑料封膜，另外管口有没有那种像新牙膏一样一个锡箔纸一样的小圈圈封起来的？感觉包装有点简陋,2019-10-17 08:35:15,没有,2019-10-17 07:43:01,2019-10-17 08:35:15
说明书是中文还是日文的,2019-10-09 01:22:12,中文的,2019-09-28 08:32:07,2019-09-28 10:46:43
一瓶100g能用多久,2019-09-27 16:09:55,早晚都用大概两个月到三个月,2019-08-05 11:20:55,2019-08-05 15:50:07
感觉怎么样,2018-11-27 16:30:10,洗面奶用着很温和,2018-11-27 16:30:10,2018-11-27 16:30:15
它的祛痘效果好吗,2019-09-27 16:13:33,祛痘买祛痘精华。流金水祛痘效果很好，可以尝试。亲测有效,2019-08-03 19:29:11,2019-08-04 08:15:52
油性皮肤，毛孔粗大，有时候有一两颗痘痘，这种洗面奶有用吗？,2019-09-27 15:51:26,可以，洗完脸挺舒服的，不干,2019-08-19 14:35:38,2019-08-19 18:37:19
亲们你们觉得膏体是哑光感还是珠光感，有一揉即化的小颗粒吗,2019-09-27 16:02:14,哑光感,2019-09-27 14:49:08,2019-09-27 16:02:14
洗面奶瓶口会出现红色吗？,2019-09-04 14:35:58,今天遇到了,2019-09-04 13:31:56,2019-09-04 14:35:58
还没购买，不知道，这个保质期是几年,2019-11-25 04:02:24,两三年,2019-11-24 18:52:52,2019-11-25 04:02:24
孕妇可以用吗,2019-11-25 00:08:16,完全可以，放心吧！,2019-11-21 08:37:51,2019-11-21 10:01:02
24年没长过痘，间断用了两三天，每次用完第二天就长闭口，不用就没有了,2019-11-27 14:05:54,我觉得还不错，用了几年了，不长痘,2019-11-27 12:21:50,2019-11-27 14:05:54
像我这样69岁老人家能用吗？谢谢大家,2019-11-28 13:50:29,哈哈，用起来,2019-11-04 10:31:07,2019-11-04 12:45:41
你们一瓶能用多久,2019-11-25 04:47:02,一个月吧,2019-11-16 00:31:03,2019-11-16 00:41:12
大干皮适合用吗,2019-11-12 16:40:24,应该不适合，混合性用了觉得干，紧绷，干皮可能更干,2019-11-12 14:24:19,2019-11-12 16:40:24
你们买回来是满满的一瓶吗？,2019-10-15 19:46:13,是满的,2019-10-15 16:11:45,2019-10-15 19:46:13
孕妇可以使用吗,2019-09-27 15:40:10,官网说可以,2019-07-26 17:52:14,2019-07-26 17:52:20
用这个产品美白吗,2018-03-03 07:56:30,洗个脸而已,2018-03-03 07:56:30,2018-03-03 07:56:35
男！毛孔粗大，混油皮，偶尔长痘痘是用这个好还是用珂润洗面奶？,2019-11-25 00:11:12,我是女生，没用过珂润，应该可以,2019-11-24 18:48:07,2019-11-25 00:11:12
最近日本核辐射，用这个行吗？,2019-11-25 04:45:42,没考虑过,2019-11-24 18:48:19,2019-11-25 04:45:42
有塑封包装吗,2019-11-25 02:57:36,没有 挺意外,2019-11-05 04:45:32,2019-11-05 04:51:07
能祛痘吗？,2017-07-09 08:11:29,祛痘，建议去医院，洗面奶这种东西只能起到预防作用,2017-07-09 08:11:29,2017-07-09 08:11:55
这个可以去油吗，我是油性皮肤,2019-11-12 16:46:48,混合性用了干，应该很适合油性,2019-11-12 14:23:10,2019-11-12 16:46:48
清洁力怎么样？,2019-11-03 13:45:14,还可以,2019-11-03 11:25:06,2019-11-03 13:45:14
我是男生，油性皮肤，有什么补水面膜比较好用,2019-09-27 15:56:08,这款是男女通用,2019-08-18 00:09:44,2019-08-18 13:01:34
你们买的出口有没有用锡纸封起来？外包装盒子有没有用薄膜等起来？我买的怎么都没有封？,2019-08-05 15:48:52,本来就没有，产品介绍就注明没有锡纸封口,2019-08-05 10:40:26,2019-08-05 15:48:52
这个洗面奶适合油性皮肤吗？,2018-05-07 09:39:33,可以啊,2018-03-03 07:54:39,2018-03-03 07:54:55
请问哺乳期可以用这款洗面奶吗？,2019-11-25 00:11:13,可以，我在用,2019-11-24 18:47:34,2019-11-25 00:11:13
敏感肌可以用吗,2019-09-19 20:22:08,可以用、,2019-09-19 19:54:56,2019-09-19 20:22:08
你们的洗面奶是什么味道的？,2019-09-25 14:32:18,没味道,2019-09-19 06:42:35,2019-09-19 07:23:52
这个洗面奶洗脸时进入眼镜会刺痛吗？,2019-10-13 16:05:06,很棒,2019-10-12 19:28:15,2019-10-12 19:44:47
这是大陆版还是日本版的？,2019-11-05 20:25:22,大陆,2019-11-05 19:39:56,2019-11-05 20:25:22
适合干性敏感肌吗,2019-11-13 19:52:39,泡沫丰盈，用完脸不紧绷,2019-11-05 08:59:46,2019-11-05 09:28:02
开封保质期是多久,2019-09-27 15:40:10,自己看   不搞收藏就行,2019-08-31 09:55:54,2019-08-31 17:01:22
这个和那个挤压的有什么区别,2019-09-27 15:48:20,这个是膏体,2019-08-11 22:36:39,2019-08-12 02:40:48
请问有发炎的痘痘可以直接用吗,2019-11-25 00:13:30,没起过痘痘，应该可以，温和不刺激,2019-11-24 18:45:56,2019-11-25 00:13:30
是正品吗？混油皮能用吗,2018-10-28 13:28:17,是正品，混油皮建议秋冬季节使用，还是不错的哦。,2018-10-28 13:28:17,2018-10-28 13:28:40
这款洗面奶你们用可刺眼啊！里面有颗粒还是没颗粒,2019-09-28 10:49:12,没有颗粒  挺舒服,2019-09-28 09:02:41,2019-09-28 10:49:12
洗这个长痘吗。我是油性痘痘肌,2017-10-12 20:01:16,这洗面奶里有两种酯类乳化剂，有至痘的风险，具体就看你肤质了。,2017-07-25 12:40:06,2017-07-30 13:43:52
16岁能用吗，没用过洗面奶,2019-09-18 23:51:12,可以用,2019-09-03 12:33:24,2019-09-03 14:35:56
孕妇可以用吗？,2019-11-07 22:52:47,可以,2019-11-07 22:05:26,2019-11-07 22:52:47
芙丽芳丝和elta md都是爆款氨基酸洗面奶，你们觉得哪个好用,2019-11-24 11:31:54,都用过，后来留着freeplus了，更喜欢这个比较温和，我敏感肌,2019-09-17 16:33:43,2019-09-17 20:23:22
能形容一下是什么味道吗?,2019-08-05 16:16:22,没有香味，说不出来的味道，淡淡的臭牛奶的味道,2019-08-05 10:29:22,2019-08-05 16:16:22
这个用浴球打泡沫可以吗？,2017-07-30 00:57:21,你用钢丝球效果更好,2017-07-15 22:08:31,2017-07-15 22:09:00
有人用了皮肤泛红的吗？,2019-07-17 13:40:25,没有皮肤泛红现象，泛红现象可能是过敏，不适用，建议有这种现象停止使用，避免更严重。,2017-06-28 00:34:03,2017-07-06 23:56:15
我是男生，22岁，我的皮肤肤质属于健康皮肤，T区域偶尔出油，其他地方干燥，可以用么？我用了好多牌子的男士洗面奶，都没有一款心仪的！,2019-11-24 11:31:54,这款好用，我是夏天油，冬天混油，还有一款宝拉的也好用，泡沫少，但洗的干净，好冲洗，我只用这两款,2018-11-29 16:47:23,2018-11-29 16:47:25
这商品有颗粒物吗,2019-09-23 07:33:30,没有，挺好的，也没有颗粒感。用起来挺柔滑,2019-09-21 22:14:57,2019-09-22 00:00:52
能清洁毛孔去黑头吗,2018-10-28 13:27:34,不明显,2017-08-05 07:13:11,2017-08-05 07:13:15
学生党，可以去黑头吗,2019-09-27 16:20:46,去黑头去买专业去黑头,2019-09-27 12:36:16,2019-09-27 14:38:37
想问一下为什么这个比较便宜，是正品么？,2018-08-30 12:13:39,我专柜用过2支才开始jd买，百分百确认jd是正品，至于磨砂颗粒，第一次专柜买有，第二次专柜买没有，不知道是不是温度的关系，我也不太懂，那个小颗粒在脸上一抹就没了，我感觉应该是温度高化了，反正闻着味道使用感觉是一模一样的,2018-03-12 23:29:59,2018-03-12 23:30:05
20岁可以用么，皮肤有点偏油,2017-12-01 08:24:49,可以用的，放心用吧。,2017-12-01 08:24:49,2017-12-01 08:24:55
洗面奶进水了有影响吗,2019-08-01 15:45:55,只要产品到手前，是完好的，就没影响，就是功效低了点,2019-08-01 15:45:51,2019-08-01 15:45:55
这个能早晚都用吗？,2017-12-02 09:13:03,早晚都能用。,2017-08-02 15:07:59,2017-08-02 15:09:58
请问我用了长了很多闭口，你们有吗,2018-10-26 08:37:35,这个适合秋冬季节使用，夏季除了干性肌肤，其他不建议使用，这个清洁力度不算强，有点洗不干净，夏天还是选择清洁力强的比较好哦。,2018-10-26 08:37:35,2018-10-26 08:37:50
这个是洗面奶吗    有用吗是去角质的吗,2018-10-26 08:58:36,不是的，就是普通的洁面，很温和。,2018-10-26 08:58:36,2018-10-26 08:58:40
有人觉得洗面奶打开有一股刺鼻味吗？,2017-11-28 11:17:08,没有，，是有点味道，但是也不是一股刺鼻的味道。,2017-11-28 11:17:08,2017-11-28 11:17:25
有痘痘可以用吗,2019-09-20 21:06:45,最适合不过了，我就是痘肌,2019-09-20 20:07:52,2019-09-20 21:06:45
能看到原产地在哪？是辐射区的吗？,2017-09-03 13:30:25,不会吧，都什么时候了,2017-09-03 13:30:25,2017-09-03 13:30:30
请问含有荧光剂吗？,2017-08-21 21:44:16,没有测过,2017-08-21 21:44:16,2017-08-21 21:44:20
听说这个用的很快 你们一只用多久,2018-10-26 08:59:03,和其它款同克数的洗面奶几乎一样  如果你是油皮的话  估计短,2017-07-22 23:02:09,2017-07-22 23:02:16
这个有沫吗？,2017-11-28 14:44:11,有沫，有细小的沙砾，，，，，,2017-11-28 14:44:11,2017-11-28 14:44:25
这款洗面奶你们用多久？   效果怎么样？    用多久才有效果？,2019-11-24 11:31:54,洗面奶不就是洗脸的吗 洗完不会紧绷 洗的干净 还能有什么效果,2017-05-07 13:14:53,2017-05-09 12:50:02
洗面奶日期新鲜吗，到手时离截止使用日期还有多久啊？,2017-08-03 10:03:00,很新,2017-08-03 10:03:00,2017-08-03 10:03:05
洗面奶瓶口部分有铝纸封口吗？,2018-10-28 13:18:29,洗面奶好像是没有封口的哦,2018-10-28 13:18:29,2018-10-28 13:18:40
可以和什么面霜搭配使用,2019-11-28 13:56:46,这个就是洁面而已，随便搭配家里的面霜都可以吧,2019-11-28 11:33:19,2019-11-28 13:56:46
我是过敏性皮肤这款洗面奶好用吗？,2017-12-02 09:18:00,是啊，很好用的，这款很温性的。,2017-12-02 09:18:00,2017-12-02 09:18:05
怎么感觉气味怪怪的,2019-08-31 17:59:32,气味确实怪,2019-08-31 08:36:37,2019-08-31 17:59:32
请问季节性过敏皮肤可以用吗,2019-09-24 23:40:01,可以的,2019-09-24 22:50:43,2019-09-24 23:40:01
是正品吗。,2017-07-29 07:58:20,是的呢,2017-07-29 07:58:20,2017-07-29 07:58:35
孕妇可以用吗？,2019-09-16 05:22:05,当然可以，我一直都在用,2019-09-13 11:11:03,2019-09-13 11:46:41
有个评论买家说洗面奶有一股刺鼻味，他是大夫，真的有味道吗？,2017-11-28 11:15:36,应该没有问题，这个也是大品牌的。,2017-11-28 11:15:36,2017-11-28 11:15:45
是氨基酸洁面吗？,2018-10-28 13:32:46,是的，很温和，是它家的明星产品。,2018-10-28 13:32:46,2018-10-28 13:32:50
你们那个化妆水是买的还是送的啊,2018-10-28 13:25:10,没有送。,2017-07-02 13:46:08,2017-07-02 13:46:30
这个适合混合型皮肤吗,2017-11-29 09:17:38,我觉得都可以用，蛮温性的。,2017-11-29 09:17:38,2017-11-29 09:17:45
洗完之后脸上会有滑溜溜的感觉吗？（像是没洗干净的感觉。。）还是有点涩涩的感觉？,2018-10-28 13:36:36,不干，不滑溜，正好，一副洗的很干净的感觉,2017-05-24 13:54:20,2017-05-24 20:45:34
去角质效果怎么样？朋友们,2017-08-03 11:00:43,比较温和,2017-08-03 11:00:43,2017-08-03 11:00:45
男的用会不会显得丢人，娘炮?,2019-07-18 11:23:25,是男人就用钢丝球,2019-07-18 11:23:19,2019-07-18 11:23:25
男生痘痘肌适用不,2019-09-19 00:16:17,适用，挺好的,2019-09-16 17:08:29,2019-09-16 19:43:38
男生出油多的能用么？,2019-09-18 20:34:57,个人觉得很不错，比那个美国的氨基酸好用，就是量少，洗完的话很舒服，有控油的能力，反正都那样，没有绝对的控油,2019-09-17 10:59:46,2019-09-17 13:04:08
孕妇可以用吗,2019-09-18 23:52:03,可以，味道特别好闻，淡淡的，好似牛奶味,2019-09-06 10:41:39,2019-09-06 11:25:20
需要洗多久,2017-09-12 08:42:15,感觉干净就行了吧,2017-09-12 08:42:15,2017-09-12 08:42:20
你们用的有小颗粒吗？,2019-03-25 21:28:30,没有感觉,2019-03-24 17:39:39,2019-03-24 17:39:45
好使吗？？,2017-12-01 08:25:04,还行吧，价格也很公道的。,2017-12-01 08:25:04,2017-12-01 08:25:15
每次洗脸该挤多少啊  客服说五角硬币那么宽的大小😓   太多了吧？,2017-11-27 09:22:25,呵呵，客服顶个屁用，上次买盆花客服说一星期浇一纸杯，后来挂了，事后我去问客服说缺水挂了,2017-08-18 14:05:25,2017-10-05 23:14:30
干性肌肤适用吗,2018-10-28 13:37:18,我感觉挺不错。我是T区油，其他地方干，洗完不紧绷，且没有洗不干净的感觉。总体来说不错。,2017-05-25 08:51:44,2017-05-25 09:06:50
黑头粉刺那些有用吗,2017-12-04 09:20:22,没什么用，就是用来一般的清洁。,2017-12-04 09:20:22,2017-12-04 09:20:35
洗后脸部会不会干,2018-10-26 08:35:10,不会干，这个是氨基酸洁面，多次购买了，是它家的明星产品，值得选购哦，呵呵呵。,2018-10-26 08:35:10,2018-10-26 08:35:20
这洗面奶泡沫多吗？,2017-11-29 09:23:54,还行吧，也不是很多，但是很不错的。,2017-11-29 09:23:54,2017-11-29 09:24:05
是正品吗亲们,2018-10-28 13:30:30,是的，这个洗面奶和专柜买的一样的。,2018-10-28 13:30:30,2018-10-28 13:30:45
我想问一下，这个发货速度慢不慢？,2017-11-29 08:47:18,很快的，今天下单明天就到货了。,2017-11-29 08:47:18,2017-11-29 08:47:25
有味道吗?,2018-10-26 08:55:02,有的，是淡淡的牛奶味道吧，反正，不难闻。,2018-10-26 08:55:02,2018-10-26 08:55:20
可以改善毛孔粗大吗？,2017-11-28 11:14:10,应该不能把，这个去污效果很好的。,2017-11-28 11:14:10,2017-11-28 11:14:25
这个敏感肌能用吗,2017-11-29 08:53:28,能用的，这款刺激性很小的。,2017-11-29 08:53:28,2017-11-29 08:53:45
洗完后紧绷吗,2018-05-10 00:09:17,没什么感觉，后来用了花印氨基酸洗面奶 那才叫一个干，其实美丽加分那个也还行吧 和这个用着感觉差不多,2018-05-10 00:09:17,2018-05-10 00:09:20
这款早晨适合用吗？,2017-12-02 09:13:23,可以，很温和的洗面奶,2017-08-02 15:04:46,2017-08-02 15:10:16
亲们，这个好用还是雪花秀顺行洗面奶好用？,2017-11-27 09:34:26,哦，没比较过 ，这个感觉还不错的。,2017-11-27 09:34:26,2017-11-27 09:34:30
十八岁男的，偶尔会长痘痘，出T区出油，适合用，,2019-04-25 14:21:50,应该可以吧，可以去油,2019-04-25 14:21:44,2019-04-25 14:21:50
干不干,2017-11-26 17:07:44,不会干的这个洗面奶用的比别的都强 你可以试一试,2017-11-26 17:07:44,2017-11-26 17:07:50
男性油性皮肤比较严重，用这款怎么样?,2019-09-18 20:42:59,我觉得可以,2019-09-16 18:19:12,2019-09-16 18:51:24
我是过敏性皮肤这款洗面奶好用吗,2017-12-02 09:18:18,好用啊，我也是过敏的，很温和。,2017-12-02 09:18:18,2017-12-02 09:18:25
京东自营不是京东自己经营？？？,2018-03-01 20:23:35,&ldquo;自营&rdquo;为京东集团自营而非京东商城自营，具体的销售主体由京东集团根据订单具体情况确定，即根据消费者所在区域、商品库存量等，由京东集团自行决定开发票主体及发货公司主体。,2017-07-27 13:40:11,2017-07-27 14:17:38
为什么有股蜡烛味儿？,2017-09-27 18:08:30,就是这个味道,2017-07-12 15:07:01,2017-07-13 16:29:18
关于日文版包装后续：去日亚上看了，原版包装并没有详细成分表，仅有写不含paraben防腐剂（防腐剂中的一种），这个和中文标签没贴到的地方是一致的。我不怕防腐剂，我只讨厌商家不公开真实情况。分享。,2018-03-25 01:43:56,贴标的都是台版港版，日本版是有日本售价标注的。,2018-03-25 01:43:56,2018-03-25 01:44:00
请问是正品吗,2018-10-26 09:01:56,是的，京东自营一般都是正品。,2018-10-26 09:01:56,2018-10-26 09:02:00
请问长痘痘，油性皮肤，适合用这款洗面奶吗？,2018-10-26 09:00:31,秋冬季节适合，夏季不建议使用，清洁力度不够，洗不干净；夏季还是使用祛痘洁面产品比较好。,2018-10-26 09:00:31,2018-10-26 09:00:45
控油？洁面？,2018-10-28 13:26:37,洁面还行，不知道控不控油，本人干性肤质,2017-07-30 23:24:09,2017-07-30 23:24:15
我是混合性偏干 请问适合吗,2017-11-28 11:09:50,可以用的，效果还不错，冬天尤其最好用。,2017-11-28 11:09:50,2017-11-28 11:10:05
沙眼嘛。刺激眼睛嘛,2017-12-02 09:15:03,不啊，我个人觉得很好用的，很温和的。,2017-12-02 09:15:03,2017-12-02 09:15:05
大家用这款洗面奶的时候泡泡多么？,2017-12-15 08:59:12,多,2017-12-15 08:59:12,2017-12-15 08:59:15
你好，这款洗面奶用了会长很多闭口吗,2017-12-14 23:37:41,不知道会不会，反正我用了几瓶闭口一点也没改善，,2017-12-14 23:37:41,2017-12-14 23:38:00
十二岁的初中生可以用吗，我想买给我女儿，不知道行不行,2018-08-17 11:13:39,可以用的,2018-08-17 11:13:39,2018-08-17 11:13:55
这算是洗面奶吗    男生用可以吗,2017-11-22 12:07:27,挺好的,2017-11-22 12:07:27,2017-11-22 12:07:35
外包装有塑封吗，好担心是二手的,2017-11-16 11:27:29,新的,2017-11-16 11:27:29,2017-11-16 11:27:35
学生可以用吗,2017-11-27 09:25:16,可以用啊，这个对皮肤的刺激少。,2017-11-27 09:25:16,2017-11-27 09:25:30
