ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
这个洗面奶里面是灰黑色的嘛,2019-11-11 15:01:11,偏白,2019-11-11 12:30:02,2019-11-11 15:01:11
这个去不去黑头？,2019-10-31 15:41:18,不去,2019-10-23 22:37:22,2019-10-23 22:48:43
面部有点干干涩涩的男生，用哪款洗面奶好呢？,2019-11-20 13:57:06,那你要的是大宝,2019-11-20 13:42:46,2019-11-20 13:57:06
每次大概用多少,2019-11-12 00:29:58,一点就行了，方便节省,2019-11-01 18:08:23,2019-11-01 18:43:36
这个洗面奶适合13岁的男生？,2019-11-01 18:56:28,13岁，不用用洗面奶，皮肤很好的,2019-11-01 18:10:16,2019-11-01 18:56:28
到脸上揉多久才可以？,2019-11-01 09:10:24,揉舒服就可以,2019-11-01 07:50:11,2019-11-01 09:10:24
用冷水洗可不可以？,2019-10-31 16:16:58,开水效果好,2019-10-31 14:51:41,2019-10-31 16:16:58
要到脸上揉多久才可以？,2019-10-25 19:41:44,十来秒,2019-10-25 19:17:28,2019-10-25 19:41:44
可以洗头吗,2019-10-17 18:13:43,这是洗脸的，你洗头？？,2019-09-27 19:05:45,2019-09-27 19:22:07
我想买有粗沙的那种,2019-10-17 17:23:21,这个不是,2019-10-17 15:06:52,2019-10-17 17:23:21
挤不出来什么情况,2018-03-10 11:31:46,拧开,2018-03-10 11:31:46,2018-03-10 11:31:55
女性油皮能用吗,2019-10-31 15:56:26,可以,2019-10-31 14:53:08,2019-10-31 15:56:26
用完了这个还可以用其他的去痘产品吗,2019-10-18 11:55:43,可以的啊，这个只是洗脸,2019-09-23 20:13:41,2019-09-23 20:15:04
问一下，洗完后会紧绷绷吗,2019-09-18 02:00:13,会紧绷，我用了好几天了。,2019-09-17 23:23:53,2019-09-18 02:00:12
女生能用吗,2019-09-24 19:53:14,对症下药，这是去油的，油性皮肤可以用,2019-09-24 18:56:40,2019-09-24 19:53:14
这款洗面奶闻起来是什么味？用这款洗面奶洗完脸之后，冰爽效果怎么样？,2019-10-28 00:40:25,比指甲盖还小的的冰爽感觉,2019-06-17 07:43:54,2019-06-17 07:44:00
我用这个还要用补水的吗？,2019-10-18 01:30:35,必须得,2019-09-02 23:27:09,2019-09-02 23:39:29
有保湿效果吗？,2019-10-17 22:46:03,老湿,2019-09-02 23:26:43,2019-09-02 23:39:46
我就想问问这个盖子是往哪边拧开的？,2019-11-02 21:33:53,逆时针,2019-10-31 14:42:45,2019-10-31 15:39:05
去角质吗？？,2019-11-02 19:44:35,控油型,2019-10-20 15:06:15,2019-10-20 19:50:16
这一组的泡沫多吗？,2019-09-15 14:12:45,还行  洗完之后很清爽,2019-09-15 10:08:01,2019-09-15 14:12:45
有没有含磨沙粒,2019-11-08 00:25:01,没有,2019-10-29 11:51:59,2019-10-29 14:18:49
用了之后，出了汗还会有油吗,2019-10-19 00:18:06,当然有，就是洗好了不紧绷,2019-10-18 21:45:11,2019-10-19 00:18:06
你好，女人可以用吗？,2019-11-27 16:15:26,可以,2019-11-27 15:53:42,2019-11-27 16:15:26
不是油性皮肤可以用吗,2019-11-11 20:08:50,我是油性皮肤 感觉还可以 而且我感觉祛痘特别好 每次一起痘 用这个洗脸 痘就消的很快,2019-11-11 18:10:24,2019-11-11 20:08:50
请问这款没有含磨砂粒吧,2019-09-20 13:33:15,没有砂粒,2019-09-20 10:54:15,2019-09-20 13:33:15
闻起来是什么味？？,2019-08-30 11:16:04,同楼下,2017-11-26 17:14:33,2017-11-26 17:14:50
多长时间有效果,2019-11-20 13:54:39,洗洗就知道,2019-11-20 13:44:16,2019-11-20 13:54:39
这个每天洗吗？,2019-09-02 16:52:54,随你,2019-09-02 16:23:14,2019-09-02 16:52:54
脸上有死皮用这个可以吗,2019-11-19 16:24:06,不可以的,2019-11-18 00:21:21,2019-11-18 07:19:34
可以祛痘痘吗？,2019-11-19 11:57:36,不可以,2019-11-09 08:08:31,2019-11-09 11:30:30
这款洗面奶去角质吗？,2019-10-29 11:55:44,不能,2019-10-29 11:49:31,2019-10-29 11:55:44
挤出来是不是很稀的？是的话那就是加水了，,2019-11-04 03:44:01,很稀  感觉加水了一样,2017-08-16 17:11:36,2017-08-16 17:17:10
这个能和其他品牌的洁面膏一起用吗,2019-11-25 13:35:19,可以的,2019-11-21 14:34:33,2019-11-21 14:38:49
您好，我买的这个150毫升 洗面奶，送的物品没一起发吗,2019-11-25 10:36:00,不送东西,2019-11-17 02:15:50,2019-11-17 02:44:21
可以配合其他用品一起使用吗？,2019-11-18 15:47:45,可以配合补水类使用,2019-11-18 10:58:35,2019-11-18 15:47:45
要不要放在冰箱,2019-11-28 11:50:51,放冷冻那快,2019-11-26 19:30:42,2019-11-26 20:26:57
女的可以用吗😊,2018-09-06 13:40:22,这是男士的啊,2018-09-06 13:40:22,2018-09-06 13:40:40
洁面乳是滑滑的吗,2017-10-27 14:19:53,还没用呢，不好评价。,2017-10-27 14:19:53,2017-10-27 14:19:55
有美白功效吗,2019-09-02 16:51:18,&iquest;&iquest;&iquest;&iquest;&iquest;&iquest;没有,2019-09-02 16:23:52,2019-09-02 16:51:17
洗完脸会干,2019-09-23 15:27:59,会有点紧吧，含酒精,2019-09-23 12:11:34,2019-09-23 14:42:52
除螨虫的吗这个,2019-09-26 01:25:47,不会吧,2019-09-26 01:03:05,2019-09-26 01:25:47
这个是早上用还是晚上用？,2018-08-06 14:35:02,我一般是晚上洗澡时用,2018-08-06 14:35:02,2018-08-06 14:35:20
21多点，合适吗,2018-08-28 09:15:22,合适啊,2018-08-28 09:15:22,2018-08-28 09:15:35
高中生可以用吗,2018-06-23 12:22:48,当然可以,2018-06-23 12:22:48,2018-06-23 12:23:00
混合性皮肤可以用吗？,2019-09-25 10:06:41,可以,2019-09-18 15:25:41,2019-09-18 20:22:39
洗脸有没有冰爽感？,2019-11-14 16:07:26,没有冰爽感 就是控油厉害,2019-11-14 15:32:51,2019-11-14 16:07:26
各位帅哥，这款洗面奶有没有颗粒的？,2017-12-05 18:22:11,木,2017-12-05 18:22:11,2017-12-05 18:22:25
去黑头有效吗？,2018-07-15 22:51:22,不清楚，我鼻子上的黑头还是很多，脸经常油。,2018-07-15 22:51:22,2018-07-15 22:51:40
可以去螨虫吗,2018-08-28 09:16:11,可以啊,2018-08-07 16:42:33,2018-08-07 16:42:55
挤出来是黑色的吗？,2018-01-16 21:00:09,脸不会越洗越黑吧😂,2018-01-16 21:00:09,2018-01-16 21:00:30
这个怎么秒杀比平时价格还贵？,2017-11-02 20:47:50,不清楚,2017-11-02 20:47:50,2017-11-02 20:47:55
这个能祛痘吗,2018-01-26 07:53:11,不知道   祛痘的顶上会有说明   买专门祛痘的    其实洗面奶祛痘不如饮食注意,2017-11-16 09:34:40,2017-11-16 22:47:30
洗完是很滑的感觉吗？,2017-12-03 10:46:24,稍微有点干,2017-12-03 10:46:24,2017-12-03 10:46:35
我用了之后脸上起豆豆,2018-07-08 15:15:30,我感觉这款很适合我用，很清爽,2018-07-08 15:15:30,2018-07-08 15:15:35
请问，这款用水清洗时是滑滑的还是清爽的？,2019-09-27 23:04:32,去屑的,2019-09-27 21:47:00,2019-09-27 23:04:32
这款是温和，低刺激的吗？,2018-02-01 09:41:40,辣脸，不过很爽,2018-02-01 09:41:40,2018-02-01 09:41:55
想问这个适合什么年龄段，适合青少年用吗？,2018-10-27 08:35:38,很适合,2018-10-27 08:35:38,2018-10-27 08:35:45
适合青少年使用吗,2017-12-08 02:01:04,那得看你自己皮肤适合不适合,2017-12-08 02:01:04,2017-12-08 02:01:15
适合青少年使用吗,2019-06-29 18:39:50,肯定适合啊。,2019-06-29 18:39:47,2019-06-29 18:39:50
这个可以洁面吗，美白效果如何,2017-11-25 10:34:18,洁面乳不能清洁还能叫洁面乳吗，至于美白我只能说你想多了！,2017-11-25 10:34:18,2017-11-25 10:34:30
是能起泡沫那种吗,2017-11-24 10:30:45,相比与其他品牌 泡沫要多一些,2017-11-24 10:30:45,2017-11-24 10:30:55
这个祛痘吗？,2017-11-19 20:26:12,有专门祛痘的，你找找,2017-08-28 18:46:47,2017-08-29 22:16:12
可以去黑头嘛,2018-08-28 09:18:14,07年用到现在，一直只用曼秀雷顿活炭冰爽这一款，会感觉洗的很干净，很冰爽，皮肤透气，所以会一直用下去。不推荐曼秀的温和海洋、抗痘这两款产品。因为前者平淡无奇洗不彻底，后者味道刺鼻且刺激太大。,2018-06-24 20:04:58,2018-06-28 08:09:54
这款洗面奶适合哪种肤质呢？,2018-10-27 08:36:15,油性皮肤，和有痘的,2018-10-27 08:36:15,2018-10-27 08:36:35
什么时候用这个洗面奶呢,2018-06-21 00:56:33,晚上失眠的时候用！,2018-06-21 00:56:33,2018-06-21 00:56:45
是什么颜色,2017-11-26 17:17:19,同楼下,2017-11-26 17:17:19,2017-11-26 17:17:30
这个我为什么搓不出泡沫.....,2018-05-11 15:48:02,皮肤出油太多洗的时候不起泡沫，可以洗完再洗一次，会感觉很透气。,2018-05-11 15:48:02,2018-05-11 15:48:05
这个用过后会不会变成绿巨人,2017-11-19 20:26:38,会，而且猛的一塌糊涂！上可九天揽月，下可五洋捉鳖，用完你就是新一代绿巨人，绿油油的绿,2017-08-24 09:20:03,2017-08-25 10:28:28
一般挤多少 合适呢?,2018-06-21 00:57:38,洗屁股嘛？,2017-10-14 17:52:22,2018-02-20 07:40:18
为什么洁面乳压不出来，脖子处还冒，我已经旋转开了啊。,2018-06-21 01:00:14,不是按的，是脚踏式的，请用正确的使用方式！,2018-06-21 01:00:14,2018-06-21 01:00:30
大家觉得味道怎么样，我怎么感觉很难闻，很恶心！,2018-06-21 01:02:10,榴莲味！我喜欢！！！,2018-06-21 01:02:10,2018-06-21 01:02:35
为什么我用了之后脸上痘痘更多了,2017-12-17 07:19:18,因人而议,2017-12-17 07:19:18,2017-12-17 07:19:25
可以缩小毛孔和黑头吗,2017-12-14 17:01:41,做梦去吧,2017-12-14 17:01:41,2017-12-14 17:01:45
这个洗面奶臭吗,2019-01-11 14:36:35,可以尝尝 ^_^,2018-02-06 18:37:39,2018-02-06 18:37:45
为啥我打不开啊  求解,2019-09-29 19:48:40,用牙咬,2019-09-29 19:20:21,2019-09-29 19:48:40
请问去油效果好吗？我是油性皮肤,2018-11-10 20:30:04,这一款就是针对于油性皮肤的,2018-11-10 20:30:04,2018-11-10 20:30:10
有没有出现挤不出来的,2018-12-19 16:27:06,没有,2018-12-19 16:27:06,2018-12-19 16:27:10
洗完后，可以涂去痘的护肤品吗,2017-12-02 11:16:36,可以啊,2017-12-02 11:16:36,2017-12-02 11:16:50
主要成分是什么,2017-12-04 19:15:38,洗面奶,2017-12-04 19:15:38,2017-12-04 19:15:45
鼻子上挤出来有那个白白的，有这款洗面奶可以改善吗？,2018-11-23 09:10:21,可以,2018-11-10 20:29:10,2018-11-10 20:29:15
洗完之后有没有自信啊？,2019-05-11 15:22:05,这个主要看脸,2019-05-11 14:24:24,2019-05-11 14:24:30
是早晚洗嘛,2018-11-23 09:10:49,看个人习惯了,2018-11-23 09:10:49,2018-11-23 09:10:55
这个洁面乳夏季试用吗  还有中性用好吗,2018-04-27 22:02:55,有股怪味,2018-04-27 22:02:55,2018-04-27 22:03:15
为什么这么稀你们买的稀吗,2018-01-21 21:20:54,西可惜了,2018-01-21 21:20:54,2018-01-21 21:21:10
哪一种洗面奶的美白效果好可以推荐一下吗,2017-11-23 21:27:27,便宜货，要么就是临期产品，要么就是特供货。,2017-11-23 21:27:27,2017-11-23 21:27:30
洗完脸皮肤紧么？,2018-11-17 18:37:57,不会,2018-11-17 18:37:57,2018-11-17 18:38:00
15岁可以用吗？,2018-11-07 12:21:13,51都可以,2018-11-07 12:21:13,2018-11-07 12:21:15
早上起来用它洗了一下，为毛我一早上都是油光？,2017-11-19 20:05:25,我没有,2017-11-19 20:05:25,2017-11-19 20:05:40
挤出来的是什么颜色的呢？为什么之前我买的挤出来是黑色,2018-10-28 22:41:20,彩色的,2018-10-28 22:41:20,2018-10-28 22:41:35
洗好脸 会紧绷？,2019-09-02 23:38:42,哎呀好害羞啊,2019-09-02 23:27:41,2019-09-02 23:38:42
洗的时候脸上很凉吗？,2019-09-07 10:05:16,对的，会很凉爽,2019-09-06 23:12:21,2019-09-07 10:05:16
这个含酒精吗,2019-05-18 13:14:15,没有酒精,2019-05-15 15:56:44,2019-05-15 15:56:50
这款泡沫大吗,2019-06-24 12:57:45,很大大,2019-06-08 20:28:19,2019-06-08 20:28:25
大家好，我想问一下洗面奶你们用的有效果吗，请问回答一下可以吗？,2019-07-29 09:08:50,不那么油了,2019-07-24 16:15:59,2019-07-24 16:16:05
怎么用的呢？,2019-09-26 23:52:07,泡水，口服加外用。,2019-09-26 22:22:01,2019-09-26 23:52:07
想问一下快递包装是怎样的?包装得好吗？,2019-09-02 23:39:02,就装在一个箱子里。,2019-08-30 16:55:18,2019-08-31 01:17:11
保湿嘛？脸有点脱皮,2018-10-27 08:37:02,好像不可以，脸脱皮干的话可以考虑用点水乳,2018-10-27 08:37:02,2018-10-27 08:37:25
敏感肌能用吗？,2019-09-16 17:39:48,什么肌都能用，放心吧！,2019-09-16 17:13:58,2019-09-16 17:39:48
曼秀雷敦那一款洗完后脸上冰冰凉凉的？,2019-05-18 16:32:15,是的,2019-05-18 16:32:13,2019-05-18 16:32:15
可以去死皮嘛,2019-04-22 00:30:50,去不了,2019-04-22 00:30:46,2019-04-22 00:30:50
我的上面盖怎么按不出呢？,2018-11-01 21:53:23,你要转一圈，等出口弹起来后再挤,2018-10-19 20:05:36,2018-10-19 20:05:45
按压了好多次，却为啥挤不出来,2018-01-09 21:13:54,方法不对,2018-01-09 21:13:54,2018-01-09 21:14:05
刺激皮肤吗,2018-10-21 10:05:41,不刺激，放心用。,2018-10-21 10:05:41,2018-10-21 10:05:45
孕妇可以使用吗？,2018-03-09 18:36:20,不行,2018-03-09 18:36:20,2018-03-09 18:36:45
里面是不是有薄荷，我洗完感觉脸跟涂了风油精一样，甚至有点感觉烧皮肤。洗的时候眼睛有点呛。,2018-10-21 10:06:22,看看配置表吧。,2018-10-21 10:06:22,2018-10-21 10:06:35
初中生可以用嘛,2019-06-11 10:38:50,可以,2019-04-19 22:17:49,2019-04-19 22:17:55
干性皮肤可以用吗,2019-07-24 16:15:40,我是油性的,2019-07-24 16:15:37,2019-07-24 16:15:40
跟超市的一样吗？,2019-07-13 19:19:45,一样,2019-07-13 19:19:40,2019-07-13 19:19:45
有冰爽的感觉吗,2019-08-16 20:59:14,没有,2019-08-16 20:30:57,2019-08-16 20:59:14
这款可以祛血丝吗,2018-04-12 21:21:10,一瓶洗面奶而已，不要对他的期待过高，洗的时候把油去掉就行了，你要指望他控油长时间的朋友那你就想多了,2018-04-12 21:21:10,2018-04-12 21:21:35
是不是磨砂的,2019-09-02 23:41:51,防窥而已，非磨砂。,2019-09-02 23:25:06,2019-09-02 23:41:51
未成年可以用吗,2019-09-02 23:47:23,只有18岁才能用。,2019-09-02 23:20:55,2019-09-02 23:47:23
这个是皂基洗面奶还是氨基酸洗面奶,2019-09-02 23:40:55,不清楚，反正挺好用的。,2019-06-18 09:29:31,2019-06-18 09:29:35
只有半瓶吗,2019-09-02 23:45:40,对啊，用过之后只有半瓶。,2019-09-02 23:22:26,2019-09-02 23:45:40
上按压不出来,2018-03-24 19:49:28,我的刚开始也是，后来放了一天反方向转几圈又好了。好尴尬😹😹,2018-03-24 19:49:28,2018-03-24 19:49:50
没用过特别稀 ？正常？,2018-03-17 16:42:04,正常的，一直这样,2018-03-17 16:42:04,2018-03-17 16:42:10
适合什么年龄段的人用,2019-08-20 00:37:42,都可以用吧,2019-08-19 21:33:17,2019-08-20 00:37:42
用了脸会白吗？,2019-08-16 23:47:13,去油脂,2019-08-16 23:15:44,2019-08-16 23:47:13
请问这个是泡沫洁面乳吗？,2019-08-16 20:59:41,不是,2019-08-16 20:30:24,2019-08-16 20:59:41
请问适合十六岁青少年用吗？,2018-12-25 14:15:02,可以,2018-12-25 14:15:02,2018-12-25 14:15:05
钢铁直男第一次用这些东西，怎么洗？已买两瓶。,2019-11-26 17:06:26,首先抹到要爽的部位，反复来回上下有节奏的按揉挫挤。,2019-11-26 16:50:01,2019-11-26 17:06:26
抹上就洗 还是等5分钟 我农村的没用过这么3高级的 求城市帅哥指教,2019-06-07 17:29:22,嗯，你错了,2018-03-17 19:36:16,2018-03-17 19:36:20
含皂基吗?,2019-09-02 23:23:00,曼秀雷敦一直支持。,2019-08-30 16:52:52,2019-08-30 22:05:06
请问这款是洗面奶 我还想买爽肤水和润肤霜怎么搭配,2017-07-27 06:07:31,曼秀雷敦有套装的,2017-07-12 19:09:42,2017-07-12 19:10:05
请问有什么成分？,2019-08-16 21:01:43,日本活性炭,2019-08-16 20:27:49,2019-08-16 21:01:43
买哪一款可以去掉黑头,2019-08-16 21:03:11,这款,2019-08-16 20:26:07,2019-08-16 21:03:11
你好，我想问一下这款洗面奶的控油效果好吗?,2019-02-24 00:35:06,很好。,2019-02-24 00:35:06,2019-02-24 00:35:10
感觉没效果啊！！洗完脸不油，过一会就有油了 ，不是防油吗？,2018-03-12 12:21:08,好用,2018-03-12 12:21:08,2018-03-12 12:21:35
挤不出来东西怎么回事啊。换了一次新的还是挤不出来啊。,2018-02-05 15:57:16,开水泡一下,2018-02-05 15:57:16,2018-02-05 15:57:20
怎么拧不开,2019-07-19 14:03:33,转一下即可，很好使,2019-06-26 14:25:07,2019-06-26 14:25:10
冬天适合用这款洗面奶吗,2018-12-20 16:22:42,用肥皂，去油无敌。,2018-12-20 16:22:42,2018-12-20 16:22:45
怎么压出来,2019-02-19 09:29:13,刚买回来，先拿住按压口，旋转弹起，再按压，就能使用了,2019-02-19 09:29:13,2019-02-19 09:29:15
你们洗了会不会脸上过会又会出油,2019-01-11 21:49:03,因人而异,2019-01-11 21:49:03,2019-01-11 21:49:05
脸上有点痘痘不多，改选哪款的呢,2019-03-24 08:49:45,不懂！我喜欢这款冰爽的,2019-03-24 08:49:42,2019-03-24 08:49:45
深层清洁吗,2019-02-21 16:54:11,去油,2019-02-21 10:11:37,2019-02-21 10:11:40
可以去黑头吗,2019-03-13 12:09:04,可以的,2019-03-02 11:55:18,2019-03-02 11:55:25
可以控油？,2019-02-19 09:26:52,是的，这款是控油专用的,2019-02-19 09:26:51,2019-02-19 09:26:55
生产许可怎么没了？那个s呢？,2018-02-20 08:59:03,辣眼睛,2018-02-20 08:59:03,2018-02-20 08:59:05
你们洗了脸上会干吗，还有过会又会出油吗,2018-12-04 18:34:52,去油效果不错，一直用这款,2018-12-04 18:34:52,2018-12-04 18:34:55
这个会很干燥吗,2019-02-21 10:13:04,洗完了会,2019-02-21 10:13:04,2019-02-21 10:13:10
祛螨效果怎么样,2019-01-09 01:38:46,这只是个洗面奶而已，不是消毒液,2019-01-09 01:38:46,2019-01-09 01:38:50
不错送货很快   下次多关心你的店。,2018-02-22 21:23:31,是的啊，很快又是正品！！！,2018-02-22 21:23:31,2018-02-22 21:23:50
能去除草莓鼻和黑头么,2019-02-21 10:15:21,洗完了挤啊,2019-02-21 10:15:21,2019-02-21 10:15:25
用完有点干，可以抹芦荟胶不？,2018-12-02 12:02:20,想抹啥都可以,2018-11-30 16:43:12,2018-11-30 16:43:15
有补水效果吗,2019-03-14 09:42:59,就是洗面奶而已，想要补水效果好还是必须买专业的补水产品......,2019-03-14 09:42:59,2019-03-14 09:43:05
能不能祛痘,2019-02-28 09:34:35,能洗脸,2019-02-28 09:34:35,2019-02-28 09:34:40
冬天用会不会很干燥？,2019-02-28 09:37:02,还好，没有那么干,2019-02-19 09:33:16,2019-02-19 09:33:20
冬天适合用吗,2019-03-02 10:41:26,可以的,2019-03-02 10:41:26,2019-03-02 10:41:30
使用次数，一周内,2019-01-18 20:04:18,我一天洗N次，用了十几年了,2019-01-18 20:04:18,2019-01-18 20:04:25
有保湿效果吗,2019-03-01 13:07:23,没有,2019-03-01 13:07:23,2019-03-01 13:07:25
为什么挤不出洗面乳？,2019-01-10 16:08:28,可能人品问题,2019-01-10 16:08:28,2019-01-10 16:08:35
这款洗面奶可以去黑头吗？,2019-03-08 15:57:10,没有这个功能,2019-03-01 16:08:27,2019-03-01 16:08:30
这款可以祛痘吗？,2019-03-10 16:24:55,只能做脸部清洁用，没有祛痘效果！,2019-03-10 16:24:54,2019-03-10 16:25:00
这款洗面奶祛痘吗,2019-03-04 22:01:03,不去痘但洗的很干净,2019-03-04 22:01:02,2019-03-04 22:01:05
这个洗面奶控油吗,2019-03-01 16:09:53,用完一个小时出油,2019-03-01 16:09:52,2019-03-01 16:09:55
味道怎么样,2019-02-19 09:26:05,不要食用,2019-02-19 09:26:05,2019-02-19 09:26:10
这个是早上还是晚上洗的呢？有知道的吗,2019-04-13 23:13:30,早晚都可以。,2019-04-13 23:13:23,2019-04-13 23:13:30
15岁男生可以用吗,2019-07-15 11:46:15,可以用,2019-07-15 11:46:08,2019-07-15 11:46:15
洗完多久出脸又出油？,2019-07-08 21:43:10,几小时，油性皮肤一般管不了多久,2019-07-08 21:43:06,2019-07-08 21:43:10
这用的好不好,2017-05-14 18:55:00,跟妮维雅的比起来，这个味道没有那么大，对皮肤也没有那么刺激，感觉不错,2017-04-14 21:57:54,2017-04-15 14:36:49
这个是弱酸性还是弱碱性，,2019-07-16 19:22:30,不知道，一直用这品牌蛮好的，没去计较这些,2019-07-16 19:22:25,2019-07-16 19:22:30
用完后脸上发红是过敏吗？,2017-08-22 10:58:26,应该是吧，有可能你的脸不适合这种款式的洗面奶,2017-08-22 10:58:26,2017-08-22 10:58:30
这个和欧莱雅哪个好用,2019-04-16 03:10:05,曼秀雷敦好用,2019-04-16 03:10:00,2019-04-16 03:10:05
为什么洗完之后脸会发热？求解。,2019-04-09 12:31:45,你使劲搓，肯定会发热！,2019-04-09 12:31:40,2019-04-09 12:31:45
有清洗黑头和粉刺效果吗？,2019-04-06 17:45:40,没有，去油去脏东西可以,2019-04-06 17:45:36,2019-04-06 17:45:40
放那里久了后就凝固了？我还以为是肥皂,2017-05-15 15:42:44,这个就是属于液体皂  所以滴出的部分容易没有擦干净就会失去水分变干成皂   不过不影响使用,2017-05-15 15:42:44,2017-05-15 15:42:56
刚开始用感觉脸火辣辣的用过以后嘴巴两边甘疼还有还有红点,2017-01-17 11:02:20,没有发现这样的问题过。可能是你皮肤过敏吧,2017-01-17 11:02:20,2017-01-17 11:02:24
這個冼脸好用嗎？,1970-01-01 08:00:00,这个用完脸上是凉凉像薄荷那种吗？,2018-05-24 22:40:00,2018-05-24 22:40:05
怎么没有卖家联系方式,2018-05-25 17:56:42,联系不到,2018-05-25 17:56:42,2018-05-25 17:56:50
垃圾的服务,2018-05-31 10:36:53,不会吧,2018-05-31 10:36:53,2018-05-31 10:37:15
没收到短信，没收到货品,2018-05-26 21:47:49,你联系下客服,2018-05-26 21:47:49,2018-05-26 21:48:05
没收到货品,2018-06-14 21:07:12,效果不错一直使用,2018-06-14 21:07:12,2018-06-14 21:07:35
为什么我用了这个洗面奶脸上干干的，还出现白色的死皮？,2018-11-27 13:36:18,这个碱性大，适合油皮,2018-11-27 13:36:18,2018-11-27 13:36:25
刚收到货，准备试一下呢、结果挤不出来洗面奶，按压不出来东西。我也是醉了😹😹,2018-04-06 20:36:00,是不是没拧开,2018-04-06 20:36:00,2018-04-06 20:36:25
你好在不,1970-01-01 08:00:00,什么情况，为什么100多了，还收运费，而且昨天下单，今天下班了都还未到，对京东失望了,2018-09-25 19:26:06,2018-09-25 19:26:15
到期是多少时间,2019-03-10 21:15:22,2020年10月啊,2019-03-10 21:15:21,2019-03-10 21:15:25
我用之后有一小块红斑 还长了一些小红点怎么回事,2019-05-02 15:15:25,最好先停止使用，然后咨询一下厂家，确定没有问题再使用！,2019-05-02 15:15:21,2019-05-02 15:15:25
又要祛痘和去黑点怎么办,2019-05-13 16:41:55,加强身体锻炼，提升新陈代谢能力比什么都强。,2019-05-09 09:22:24,2019-05-09 09:22:30
哈喽，我也买了就是洗完脸脸上有点发烧。然后就没事儿。怎么还有痘痘？我也是第一次用。,2019-04-21 08:11:15,洗面奶不能完全控制长痘吧,2019-04-21 08:11:11,2019-04-21 08:11:15
生产日期是新的吗？,2019-04-06 18:08:15,是的,2019-04-06 18:08:13,2019-04-06 18:08:15
亲们，想问一下你们，你们的有一颗臭的味道吗？我的有一颗臭的味道，好难闻。,2018-07-29 22:18:29,没有啊 挺好的,2018-07-29 22:18:29,2018-07-29 22:18:32
洗完之后脸上出现很多白皮，怎么办，是为什么？,2019-04-27 21:44:35,买点砂纸搓搓,2019-04-26 16:38:45,2019-04-26 16:38:50
发错货了啊,2019-07-05 10:08:00,好像没有吧,2019-06-20 21:42:41,2019-06-20 21:42:45
购买的洗面奶，按压头也旋转啦，就是挤不出来啊,2019-05-13 13:12:35,之前我的也是 后来拧开瓶盖 重新安上  多按几下就好了,2019-05-13 13:12:28,2019-05-13 13:12:35
你好，我买给孩子用，十四岁周岁了,2019-07-26 15:09:09,尽量别给孩子用,2019-07-26 14:38:08,2019-07-26 14:38:15
我没有收到货？？？电话也没有，卖家也联系不到我的东西呢？就给我自动签收了？,1970-01-01 08:00:00,你好！为什么还需要配送费,2019-04-25 11:15:08,2019-04-25 11:15:15
过期在哪看,2019-03-07 15:36:12,😭看生产日期,2019-03-07 15:36:12,2019-03-07 15:36:15
保质期多长时间,2019-07-03 17:58:15,没有写,2019-07-03 17:58:13,2019-07-03 17:58:15
开了之后，要在多久内用完，保质期4年?,2019-03-23 18:43:15,我觉得正常用两三个月就用完了,2019-03-23 18:43:12,2019-03-23 18:43:15
为什么我用一点都不凉爽，别人就说凉爽,2019-06-17 17:55:30,刚开始有些，后来就没感觉啦,2019-05-28 22:50:32,2019-06-07 10:10:24
