ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
男士抹会不会很白,2019-08-28 14:27:39,不会的,2019-08-28 10:03:14,2019-08-28 14:27:39
会过敏吗？,2019-08-12 11:08:26,因人而异，好不容易出门玩一天，还望擦了！,2019-08-11 20:34:39,2019-08-12 02:59:00
军训21天够？,2019-09-09 04:39:05,够用,2019-09-09 00:30:32,2019-09-09 04:39:05
有香味吗？,2019-07-17 23:00:35,有，奶水味,2019-04-27 23:10:09,2019-04-27 23:10:15
11岁的小男孩子可以用吗？,2019-07-17 22:59:50,那么大点儿用它干嘛,2019-07-17 22:59:46,2019-07-17 22:59:50
洗面奶能不能洗掉,2019-07-25 12:21:25,流点汗就可以洗掉了。,2019-07-09 17:38:17,2019-07-09 17:38:20
涂之前皮肤要补一下水吗,2019-08-05 14:58:15,先洗面奶洗脸，再爽肤水，吸收了在擦乳，吸收了再上防晒霜，如果感觉油在上点蜜粉散粉,2019-08-05 09:31:33,2019-08-05 14:58:15
各位买家节日好！擦汗水会不会擦掉！,2019-08-08 14:42:17,会，一定会,2019-08-08 12:46:49,2019-08-08 14:42:17
15岁用好吗,2019-08-20 16:15:53,可以的。,2019-08-20 15:13:04,2019-08-20 16:15:53
肤色黑的，涂了之后会不会有泛白，会不会有那种不协调的感觉,2019-08-20 16:21:12,要涂抹均匀就没有泛白了,2019-08-20 15:10:31,2019-08-20 16:21:12
擦脖子上有没有用？,2019-08-06 05:32:23,有用呀！,2019-08-05 23:09:19,2019-08-06 05:32:23
用了洗面奶擦了保湿的可以用吗,2019-06-20 14:01:00,男士正常护肤是差不多洁面，水，精华，乳液或者面霜，然后就用防晒隔离,2019-06-20 14:00:55,2019-06-20 14:01:00
会闷痘吗？,2019-07-24 08:07:25,感觉很清透,2019-07-24 08:07:23,2019-07-24 08:07:25
脸上有点痘，可以用嘛？,2019-09-10 13:56:31,可以啊,2019-09-10 12:54:42,2019-09-10 13:56:31
全身的话能用多长时间？,2019-08-05 15:14:26,朋友，这是防晒霜，隔离霜，不是爽身粉，再说，你不穿衣服跟裤子，还全身涂,2019-08-05 09:26:44,2019-08-05 15:14:26
感觉效果怎么样？,2019-06-24 18:16:55,给老公买的，他的工作总要在阳光下暴晒，用完感觉还可以，没觉得晒黑，不油腻,2019-06-20 13:50:53,2019-06-20 13:50:55
请问经常在外面晒，用这个可以吗？或者全套的怎么样？,2019-08-20 16:17:06,怎么说呢，有总比没有的好。,2019-08-20 15:12:23,2019-08-20 16:17:06
能隔离空气灰尘吗？,2019-08-20 16:24:30,应该没有吧,2019-08-20 15:09:36,2019-08-20 16:24:30
这款不会泛白吧？,2019-06-24 17:47:45,不会，涂了以后更容易沾染空气中的污尘，反而容易泛黄泛黑。可以再打隔离来避免。不过男生没有那么讲究了，涂了防晒以后晚上洗脸就行。,2019-05-19 13:53:33,2019-05-19 13:53:35
请问买过的大佬们，你们清洗的时候需要用卸妆水吗？,2019-07-28 17:20:20,不需要,2019-07-28 17:20:16,2019-07-28 17:20:20
有痘痘能用吗,2019-07-24 08:14:40,透气性很好，可以用,2019-07-24 08:14:37,2019-07-24 08:14:40
女生能用吗,2019-05-14 14:23:25,可以吧,2019-05-14 14:23:20,2019-05-14 14:23:25
这个一出汗会不会弄得满脸花白啊,2019-06-18 09:43:40,不会很清爽,2019-06-18 09:43:37,2019-06-18 09:43:40
油不油？,2019-05-01 10:54:05,不油,2019-05-01 10:54:01,2019-05-01 10:54:05
怎么擦到脸上有白屑？感觉擦不均匀？你们都是怎么用的？,2019-06-24 18:47:45,正常 擦薄一点,2019-06-23 08:32:02,2019-06-23 08:32:05
这个可以涂在手臂上吗,2019-07-02 15:16:30,可以,2019-07-02 15:16:23,2019-07-02 15:16:30
补水可以直接用干净的自来水洗吗,2019-09-04 00:47:10,洗面奶,2019-09-03 23:33:36,2019-09-04 00:47:10
为什么抹脸上。感觉好油。满脸都是油,2019-07-24 08:15:35,一点点的拍，不要擦，就不会油，控制好用量,2019-07-24 08:15:32,2019-07-24 08:15:35
一天两次，能用多久,2019-06-22 07:55:45,大概一个月,2019-06-22 07:55:42,2019-06-22 07:55:45
女生能用吗,2019-07-10 22:28:40,应该可以吧。,2019-06-25 08:51:42,2019-06-25 08:51:45
请问买过的大侠们，你们清洗的时候要用卸妆水吗,2019-07-07 07:41:45,&hellip;&hellip;这还得洗下去啊，,2019-07-07 07:41:40,2019-07-07 07:41:45
男士可以用吗,2019-07-15 07:43:05,当然可以啊,2019-07-15 07:43:02,2019-07-15 07:43:05
这个是防水型的嘛？用不用卸妆油卸妆啊？,2019-07-14 08:54:15,我觉得不用，洗面奶洗干净就行了,2019-07-13 23:32:47,2019-07-13 23:32:50
这款防汗吗？,2019-07-09 23:33:20,防点吧！,2019-07-09 17:52:58,2019-07-09 17:53:05
可以用多长时间,2019-07-12 05:58:05,出门防晒就抹上呗！,2019-07-12 05:58:02,2019-07-12 05:58:05
这个需要卸妆吗？日常清理可以吗？,2019-07-09 23:31:35,我就用洗面奶洗了，这个不防水,2019-07-09 23:31:30,2019-07-09 23:31:35
这个需要卸妆吗？,2019-07-09 23:31:55,不需要,2019-07-09 23:31:52,2019-07-09 23:31:55
请问这个用起来怎么样，油腻吗，出汗出油的话会不会影响,2019-07-13 11:43:55,有点油哦，但是还不错,2019-07-12 14:19:50,2019-07-12 14:19:55
怎么样好用么？含酒精么？,2019-04-10 18:53:00,特意去查了一下，不含酒精的\n我男朋友用了觉得挺不错的，基本上每天都涂上了,2019-04-08 13:18:45,2019-04-08 13:18:50
有人用了过敏吗？我手上出了很多小疙瘩。,2019-07-03 19:33:20,擦了出汗后会不会浮粉,2019-07-09 18:14:22,2019-07-09 18:14:25
这是正品吗,2019-05-19 12:38:55,是的,2019-05-16 11:04:33,2019-05-16 11:04:35
就是以前买防晒霜送洁面乳的朋友，问一下洁面乳开盖后有铝箔纸封住吗？,2019-09-18 13:14:19,有的，能封住,2019-09-18 11:29:23,2019-09-18 13:14:19
