ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
这个油性皮肤使用效果怎么样，会不会出现过敏情况啊，感谢各位的真实回答，谢谢！,2019-01-05 12:46:04,我也是油性干性皮肤，而且出油很厉害。用百雀羚后，出油少很多了,2018-10-05 10:58:30,2018-10-05 10:58:45
任何皮肤吗,2019-04-09 15:15:20,应该是,2019-03-18 18:27:16,2019-03-18 18:27:20
护肤咖喱怎么用？,2019-03-25 16:42:20,相当于身体乳一样,2019-03-25 16:42:16,2019-03-25 16:42:20
宝宝们 水 乳 包装是塑料瓶还是玻璃哦 ~,2018-04-28 10:56:19,玻璃瓶，包装很上档次，很用心,2018-04-28 10:56:19,2018-04-28 10:56:35
控油有效吗,2018-07-02 18:32:59,效果不错，保湿效果也挺好，一天脸都不干,2018-07-02 18:32:59,2018-07-02 18:33:05
有那种擦冬天皮肤干燥会痒的产品吗,2019-03-18 18:27:10,不会,2019-03-18 18:27:05,2019-03-18 18:27:10
用大瓶以后脸部发热是什么情况？过敏吗,2019-01-08 15:43:14,我用的不热啊,2018-12-28 23:23:49,2018-12-28 23:23:55
一天用几次,2019-01-14 11:48:57,一天差不多两次就够了，早晚各用一次,2019-01-04 21:47:23,2019-01-04 21:47:25
怎样哦这个,2018-01-31 12:56:48,不错，便宜好用。,2018-01-31 12:56:48,2018-01-31 12:57:05
对高要求干燥皮肤有用么,2018-05-09 07:34:34,没有用，一点用都没有,2018-05-09 07:34:34,2018-05-09 07:34:45
补水保湿效果怎么样,2018-03-28 18:08:21,还是可以的，就是平衡水润保湿霜瓶子小点。,2018-03-28 18:08:21,2018-03-28 18:08:30
我只求能祛痘，祛痘效果怎么样，痘印能消除吗？求真话,2018-09-24 10:13:40,祛痘不能用补水保湿的，用了问题更严重，用专门祛痘的,2018-09-24 10:13:40,2018-09-24 10:13:45
这个爽肤水可以当须后水用吗,2018-09-19 08:32:36,可以,2018-09-19 08:32:36,2018-09-19 08:32:40
黑头粉刺能不能除掉,2018-05-21 21:37:59,这是护肤品，去不了的,2018-03-05 20:00:38,2018-03-05 20:00:45
补水保湿效果好吗？容易过敏吗,2018-06-18 10:42:39,挺不错了,2018-06-18 10:42:39,2018-06-18 10:43:00
冬天皮肤比较干燥，保湿效果怎样？,2018-03-11 09:20:00,挺不错的,2018-03-11 09:20:00,2018-03-11 09:20:10
去黑头效果好不好吗,2018-08-25 16:32:32,补水套装哦，亲,2018-08-25 16:32:32,2018-08-25 16:32:40
这五件套都有什么,2018-07-14 08:55:47,不错,2018-07-14 08:55:47,2018-07-14 08:55:50
有没有用的时间长一点感觉怎么样,2018-08-25 16:32:54,一直百雀羚，不刺激,2018-08-25 16:32:54,2018-08-25 16:33:05
你们方便倒出来吗,2018-05-26 04:54:00,习惯就好了，我用了好多年了,2018-05-26 04:54:00,2018-05-26 04:54:20
味道怎么样？,2017-10-25 14:10:51,我没用，送给老爸的。,2017-10-25 14:10:51,2017-10-25 14:10:55
收缩毛孔效果怎么样？,2018-07-14 08:55:32,不错,2018-07-14 08:55:32,2018-07-14 08:55:50
大家觉得怎么样？,2018-07-02 18:25:35,我一直用这个，挺好的，不刺激皮肤,2018-07-02 18:25:35,2018-07-02 18:25:50
洗面奶泡沫细吗 多吗  好用不,2017-12-07 11:05:39,还可以！男士用,2017-12-07 11:05:39,2017-12-07 11:05:50
控油    美白怎么样,2017-11-17 11:36:45,可以,2017-11-17 11:36:45,2017-11-17 11:36:55
早晚是不是都要用一边呢，水，乳，霜晚上也要摸嘛？,2018-08-25 16:31:44,不是很干燥的话，水就可以了,2018-08-25 16:31:44,2018-08-25 16:31:50
海绵要怎么用,2018-09-05 13:32:15,用完洗面奶清洗后擦脸的,2018-09-05 13:32:15,2018-09-05 13:32:20
甘油护肤啫喱那个是干嘛的啊？可以用在脸上吗？,2018-08-25 16:30:22,可以，秋天干燥了，摸遍全身都可以,2018-08-25 16:30:22,2018-08-25 16:30:35
我用这个化妆品有十天左右了。脸上出现了痘痘，请问是怎么回事。,2018-03-09 04:21:55,过敏吧,2018-03-09 04:21:55,2018-03-09 04:22:00
在线等之前的入手价 谢谢！,2018-01-13 15:15:33,99,2018-01-13 15:15:33,2018-01-13 15:15:40
十六岁男生可以用吗？,2018-09-05 13:31:37,可以,2018-09-05 13:31:37,2018-09-05 13:31:55
使用顺序是啥,2017-12-27 09:04:37,水，乳液，霜,2017-12-27 09:04:37,2017-12-27 09:04:50
我就想知道这套装该怎么用,2018-05-19 17:05:01,大哥，我也不会用。我只用补水得，其他都没用,2018-05-19 17:05:01,2018-05-19 17:05:25
那么多先用那个在用那个,2018-09-23 20:27:28,先洁面，然后水，乳最后霜,2018-09-23 20:27:28,2018-09-23 20:27:55
这个先用哪个再用哪个,2018-03-05 08:51:14,奶水乳,2018-03-05 08:51:14,2018-03-05 08:51:35
已经有洗颜泥了，为什么还要洁面膏,2018-03-16 06:59:31,送的,2018-03-16 06:59:31,2018-03-16 06:59:40
几天可以到,2018-01-30 16:03:21,我是de差不多过了一两天他就到了。,2018-01-30 16:03:21,2018-01-30 16:03:35
这个可以去痘吗？,2017-12-13 11:36:01,保湿还可以，但不能祛痘,2017-12-13 11:36:01,2017-12-13 11:36:20
我想买一款祛痘印的产品。不知道什么样的好。我的皮肤偏干一点。20了。脸上有时老是长小白头，痘印就是小白头留下的,2018-11-15 13:37:16,去买瓷肌啊,2018-11-15 13:37:16,2018-11-15 13:37:35
第一次，不会用，求教,1970-01-01 08:00:00,有谁方便说下之前入手价吗,2018-03-12 09:15:54,2018-03-12 09:16:10
亲咱们这适合年龄段多大,2017-10-16 23:38:36,年轻人,2017-10-16 23:38:36,2017-10-16 23:38:40
这5样东西的使用方法,2018-05-23 21:21:12,洗面奶，爽肤水，保湿乳，霜,2018-05-23 21:21:12,2018-05-23 21:21:30
控油好不好,2017-07-05 10:51:57,凑合,2017-07-05 10:51:57,2017-07-05 10:52:30
需要如何使用没用过护肤品，不知道怎么用？,2017-12-16 20:22:57,挺好的,2017-12-16 20:22:57,2017-12-16 20:23:00
洗面奶多少毫升的？,2017-11-07 07:44:01,忘记看，但是都是大瓶的。比较划算，效果可以，面霜效果个人感觉普通其他还可以,2017-08-27 18:46:22,2017-08-27 18:52:36
东西真不真呢？？,2017-10-11 15:10:17,不好用，我没用完，就丢了，,2017-08-16 14:57:21,2017-08-16 15:09:06
这个夏天用会不会很油腻,2017-06-18 08:29:44,不会，给朋友买的，他感觉不错,2017-06-18 08:29:44,2017-06-18 08:29:50
这套产品适合油性皮肤吗?,2017-11-09 16:31:27,适合,2017-11-09 16:31:27,2017-11-09 16:31:30
购买过的朋友觉得是正品吗？,2017-07-27 18:14:41,是的,2017-07-27 18:14:41,2017-07-27 18:14:45
十五岁可以用吗,2017-10-01 14:39:26,可以,2017-10-01 14:39:26,2017-10-01 14:39:30
这不是有五件吗？顺序是怎么用？,2017-11-05 09:50:00,洁面，爽肤水，保湿，修复,2017-08-18 12:31:24,2017-08-26 01:11:40
我属于油性皮肤，去油效果好么？另外是否有美白，去角质的效果？,2017-10-03 14:28:49,此产品只是针对敏感性皮肤有保湿作用什么抗皱之类的都效果不大 但是敏感性皮肤最好用这个,2017-10-03 14:28:49,2017-10-03 14:28:55
夜晚用的还是早上用,2017-07-09 00:28:16,早上夜上都可以的,2017-07-09 00:28:16,2017-07-09 00:28:40
还可以，就是不知道怎么用,2017-10-13 16:13:36,往脸上抹么,2017-10-13 16:13:36,2017-10-13 16:13:40
收到了，挺不错，还不知道怎么用,2017-06-01 07:52:58,还不错，值得拥有,2017-06-01 07:52:58,2017-06-01 07:53:04
这个可以祛痘印吗？,2017-04-28 21:50:04,去痘都要长时间用才有效果,2017-04-28 21:50:04,2017-04-28 21:50:08
怎么有人打电话过来给我赔款？说是这款五件套里边什么东西超标了，用了之后会过敏什么的？被质量监督局查到了现在要赔我双倍货款。。。什么情况？,2018-11-16 10:44:18,你瞎说呢吧?,2018-11-16 10:44:18,2018-11-16 10:44:25
我用完这个套装过敏了，脸红红红的，停用了就好了。有遇到过这个情况不？还有就是你们没有觉得这个水和油的刺激性气味很大？,2019-01-05 15:28:04,没有过敏现象，气味也不是刺激性的吧。,2019-01-05 15:28:04,2019-01-05 15:28:05
送的海绵干嘛用的,2018-08-21 13:30:27,洗脸,2018-08-08 17:33:51,2018-08-08 17:34:16
有没有差评,2019-02-19 13:41:46,没有吧，性价比高,2019-02-19 13:41:46,2019-02-19 13:41:50
它和ahc爆火那个男士套装哪个好一点啊,2019-09-14 10:55:38,ahc,2019-09-14 06:51:42,2019-09-14 10:55:38
