ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
这个用完怎样清洗?是一点点的蘸水洗。还是直接跟洗脸一样洗掉,2019-11-16 10:51:51,正常洗就行,2019-11-16 08:21:41,2019-11-16 10:51:51
中性皮适合这款泥膜吗,2019-11-16 10:42:20,可以一边敷一边用点爽肤水，要不特别干,2019-11-16 08:22:54,2019-11-16 10:42:20
中性皮适合这个泥膜吗,2019-10-24 21:28:19,没问题，控制次数就好，我是干皮,2019-10-24 13:11:19,2019-10-24 15:02:05
油皮，有黑头，痘痘，可以用吗,2019-11-15 11:23:41,可以的,2019-11-05 07:56:21,2019-11-05 07:56:56
想知道脸上起痘了能用吗,2019-11-05 07:57:13,避开痘痘,2019-11-05 07:56:49,2019-11-05 07:57:13
你们的面膜是什么味道,2019-11-18 18:25:42,仔细闻会有一点点点香味，但主要是泥的味道,2019-11-18 17:12:02,2019-11-18 18:25:42
一罐能用多长时间,2019-11-05 08:01:57,半年多,2019-11-05 07:57:14,2019-11-05 08:01:57
用好后，黑头是只冒出了尖还是大部分都冒出来？,2019-09-16 17:11:52,我用完会部分会冒出来，不过控油效果还可以,2019-09-16 16:06:43,2019-09-16 17:11:52
干皮可以用吗,2019-09-12 16:20:32,可以，干皮一周一次吧,2019-09-12 15:54:20,2019-09-12 16:20:32
这个 敷完可以用迷迭香湿敷吗?,2019-10-16 10:27:45,可以的，敷完需要补水,2019-10-16 09:28:54,2019-10-16 10:27:45
一年前买的  开罐了  现在还能用吗？,2019-11-16 10:53:25,先用手背试试,2019-11-16 08:16:46,2019-11-16 10:53:25
油皮，毛孔黑头多，毛孔粗大，特别是长痘痘肌可以用吗？对去黑头收缩毛孔有效果吗？仙女们，或还有更有效的推荐一下好吗？,2019-11-08 22:23:33,收毛孔效果确实明显,2019-11-08 21:46:24,2019-11-08 22:23:33
这个面膜用洗面奶洗掉还是直接清水洗掉,2019-09-14 13:11:41,我是直接用温水，,2019-09-14 10:15:02,2019-09-14 12:08:47
孕期可以用吗,2019-11-12 16:21:00,别用,2019-11-08 20:29:46,2019-11-08 20:44:17
孕期可以用吗,2019-11-11 17:42:10,不清楚啊,2019-10-12 21:13:40,2019-10-12 21:39:22
二维码扫描不出来，是否正品,2019-11-19 17:38:56,把他上面贴的那个标签撕掉就可以扫了，扫过了，是正品,2018-02-23 20:39:16,2018-02-23 20:39:30
敏感肌肤最好不要用,2019-10-12 16:17:56,科颜氏就是抗敏的吧,2019-10-12 15:48:07,2019-10-12 16:17:56
是假的吗？,2019-09-19 15:07:37,应该是真的，用完之后皮肤感觉挺好的，就是鼻子上面的白点点都露出来了，不知道怎么清理,2019-09-14 23:02:58,2019-09-15 11:50:18
必须搭配粉刺针才能去黑头吗？,2019-09-18 14:00:39,或许是吧,2019-09-18 11:21:47,2019-09-18 14:00:39
请问使用这个的步骤是怎样的?用完这个先用收敛水收毛孔还是先敷补水面膜?,2019-11-28 11:01:10,我是用完拍水再贴面膜,2019-11-27 22:23:31,2019-11-28 01:36:09
请问封闭粉刺有效果吗？？？,2019-09-26 17:07:13,要长时间用才能看出来，刚用一段时间，应该有吧,2019-09-26 15:20:17,2019-09-26 17:07:13
问一下  油皮适合用这款白泥面膜吗？这款清洁力强吗？会不会扯的皮肤疼啊？,2019-09-17 03:44:08,不会呀，敷完直接清洗干净就可以了，挺好用的。,2019-09-16 22:24:39,2019-09-17 02:53:29
请问对闭口粉刺可以去掉闭口吗,2019-09-18 18:07:03,用完后要用粉刺针刮掉,2019-09-10 15:37:55,2019-09-10 15:49:19
用了这款面膜，还需要另外用去角质产品吗,2019-11-28 16:39:50,我是用完这个，湿敷程野医生，收敛水，完了再敷一个补水面膜。,2019-11-28 16:27:17,2019-11-28 16:39:50
这款去角质吗？,2019-08-18 14:29:48,挺洁面的，很干净,2019-08-18 09:24:33,2019-08-18 14:29:48
我想问这个 孕妇能用吗？,2019-09-23 22:13:10,这个我不知道,2019-09-23 21:42:08,2019-09-23 22:13:10
你们的瓶盖上有没有明显的水泥状圆圈？,2019-09-22 23:52:44,不记得了,2019-09-22 22:12:15,2019-09-22 23:52:44
油皮闭口粉刺有用吗？,2019-09-23 11:36:14,用了之后再用吸黑头的东西就会很干净，另外用完要敷面膜补水,2019-09-23 10:20:55,2019-09-23 11:36:14
有没人和我一样里面很多饭粒状杂物，是非常多。不知道是否正品,2017-11-13 23:03:04,我买过两次 第一次 没有 第二次就有,2017-11-13 23:03:04,2017-11-13 23:03:10
里边有面膜刷吗,2019-04-13 16:27:05,没有,2019-04-13 16:26:58,2019-04-13 16:27:05
可以起到祛痘的作用么？,2019-09-29 18:58:37,不能祛痘 只是清洁用的,2019-09-29 18:48:29,2019-09-29 18:58:37
能收缩脸上和鼻子上的毛孔吗?,2019-09-22 11:11:27,感觉配合城野医生有点小效果,2019-09-15 12:06:40,2019-09-15 15:43:02
要涂多厚？是干了才洗掉还是15分钟不管有没有干就洗掉？好心的小哥哥小姐姐帮忙回答一下，谢谢啦,2019-07-27 00:53:25,看不到自己的皮肤，全白就行了，等干了再洗,2019-07-27 00:53:23,2019-07-27 00:53:25
有人用了长痘的吗？,2019-08-01 20:13:50,我也爱长痘，用这个没长痘,2019-08-01 20:13:47,2019-08-01 20:13:50
我用的时候脸上火辣辣的是正常的吗？,2019-06-25 00:53:10,好像好多人用都火辣辣的，据说是脸太脏了，还没用过，之前用的官网买的是真的可以看见白头冒出来,2019-06-25 00:53:03,2019-06-25 00:53:10
我想问你们用的时候脸上会出现刺痛和紧绷感么？还有用完第二天额头上密密麻麻的白色的那种特别小的痘痘是怎么回事呀？,2019-05-08 22:45:50,有一点点刺痛，但是不会生痘痘,2019-05-01 19:19:29,2019-05-01 19:19:35
用了七八次了，每次涂上还是火辣辣的疼，什么原因啊？有同感吗？,2019-08-05 14:50:14,说明上写了 保持面部湿润在涂,2019-08-05 01:18:58,2019-08-05 14:50:14
涂多长时间洗掉\n?,2019-05-01 19:20:15,10~15分钟,2019-03-10 08:00:37,2019-03-10 08:00:40
是新包装吗\n有熊猫的新包装,2019-08-01 20:15:25,是新的包装,2019-07-03 21:46:16,2019-07-03 21:46:20
用完以后清洗干净可以再敷面膜吗？,2019-06-17 10:51:10,可以,2019-06-17 10:51:06,2019-06-17 10:51:10
用完脸还油不油,2019-04-15 12:18:25,还好，去黑头现货挺好,2019-04-15 12:18:18,2019-04-15 12:18:25
男士可以用吗,2018-08-07 13:40:23,可以,2018-08-07 13:40:23,2018-08-07 13:40:45
17岁敏感肌可以用这个嘛？,2019-05-03 23:11:35,可以,2019-05-03 23:11:28,2019-05-03 23:11:35
用过的小姐姐们使用过后怎么感觉出来清洁效果不错的？是因为光滑么？对于清洁皮脂屑有效果吗？,2019-04-15 19:19:40,我是男生,2019-04-15 19:19:37,2019-04-15 19:19:40
这个去闭口有用吗,2019-04-09 07:43:30,闭口，黑头必须物理处理，这个只是能溶解皮肤多余油脂，防止闭口黑头再生已经形成的闭口和黑头，自己去美容院处理吧,2019-03-12 11:50:48,2019-03-12 11:50:55
长痘痘能不能用啊。。。,2019-05-08 22:43:25,可以,2019-05-03 23:14:13,2019-05-03 23:14:15
到底有没有清洁作用,2019-04-12 09:57:45,我觉得有的,2019-04-12 09:57:41,2019-04-12 09:57:45
想知道能不能彻底去除黑头，或者有什么推荐的，谢谢啦,2019-05-08 22:45:05,不能，只能祛除表面浮出来的，后续还会有黑头浮出，不能彻底根治,2019-05-08 22:44:58,2019-05-08 22:45:05
需要放冰箱吗,2018-12-22 10:59:54,不需要的,2018-12-22 10:59:54,2018-12-22 10:59:55
会不会有依赖性,2018-08-07 13:40:40,清洁能力是超级棒，去油是可以的，但是依赖性不会很强,2018-06-24 00:22:53,2018-06-24 00:23:00
洗掉后会不会有油腻的感觉，之前用御泥坊的绿豆面膜就有油腻的感觉，我是油性皮肤,2018-09-25 21:48:47,没有白点点,2018-09-25 21:48:47,2018-09-25 21:49:10
混油皮可以用吗,2019-05-08 22:40:40,可以,2019-05-08 22:40:35,2019-05-08 22:40:40
敷一次大概要等几分钟？,2018-09-23 18:27:04,15分钟吧,2018-09-23 18:27:04,2018-09-23 18:27:30
一星期一次可以用多久,2019-02-01 22:18:38,一到两次,2019-01-19 21:57:58,2019-01-19 21:58:00
一天要用这个几次？,2017-11-19 01:03:09,一周两次到三次吧,2017-08-23 09:03:42,2017-08-23 09:05:42
一盒能用多少次大约,2019-09-09 15:53:45,可以用很久,2019-09-09 10:58:52,2019-09-09 15:53:45
直接用手挖吗,2019-05-03 23:37:45,用铁掀铲,2019-05-03 23:37:43,2019-05-03 23:37:45
大神们是湿着脸抹这个面膜吗,2018-08-15 22:01:22,洗完脸之后，趁着脸没完全干、比较湿润的时候涂白泥面膜，会比较好，面膜的使用说明也是这样写的,2018-08-15 22:01:22,2018-08-15 22:01:35
敏感肌可以用吗.,2019-05-23 15:48:50,应该没什么关系，用了特别滑,2019-05-23 15:48:43,2019-05-23 15:48:50
先用去黑头鼻贴还是先用这个面膜？,2019-03-10 21:07:44,先用鼻贴,2019-03-08 17:48:57,2019-03-08 17:49:05
我用了七八次了没有效果，你们清洁的话都有什么效果啊。真的清洁吗。,2019-04-12 09:51:35,可紧急缓解过敏症状,2019-04-12 09:51:29,2019-04-12 09:51:35
这个可以去黑头吗？,2018-10-08 01:25:27,可以,2018-10-08 01:25:27,2018-10-08 01:25:50
这个去角质吗,2019-09-07 11:56:20,去,2019-09-07 05:27:43,2019-09-07 11:56:20
15岁能不能用,2019-08-15 16:57:27,可以,2019-07-12 03:28:04,2019-07-12 03:28:10
这个和城野医生搭配着用好吗？,2019-08-13 14:29:42,我是敷完泥膜之后，用挤痘针把黑头刮出来，再拿城野医生湿敷的几分钟的,2019-08-13 12:25:24,2019-08-13 14:29:42
这个和欣兰冻膜，哪个好用？,2019-04-09 19:53:25,很好，毛孔小了,2019-04-09 19:53:18,2019-04-09 19:53:25
这个跟欣兰冻膜哪个好用一些呀？,2018-09-28 11:44:21,别的没用 这个用完确实很清爽,2018-09-28 11:44:21,2018-09-28 11:44:35
T区出油，u 区干燥，请问各位小仙女可以用这个吗？,2019-09-09 15:56:20,可以呀,2019-09-09 10:56:29,2019-09-09 15:56:20
这个可以美白么？我18岁能用么？,2019-03-28 14:00:25,美白效果一般，主要是清洁皮肤，可以用,2019-03-10 21:17:48,2019-03-10 21:17:55
真的能收缩毛孔吗,2018-09-24 11:58:32,貌似只是清洁,2018-09-24 11:58:32,2018-09-24 11:58:45
来自直男的问题：怎么涂才能不浪费在手掌上,2018-10-22 23:42:05,那就用刮棒呀,2018-08-31 11:10:35,2018-08-31 11:24:30
这个还要用收缩水吗   爽肤水可以代替吗,2019-09-08 06:24:09,最好用吧,2019-09-07 23:33:58,2019-09-08 06:24:09
夏天用会不会太油？,2018-06-26 09:23:22,不会，我是用来缩小毛孔去油的，确实有效果。用时感觉脸凉凉的有点辣，用后很舒服干净多了。,2018-06-26 09:23:22,2018-06-26 09:23:40
请问各位小姐姐，用完这个用什么收缩毛孔,2019-05-03 23:12:25,用赫莲娜的水,2019-05-03 23:12:20,2019-05-03 23:12:25
黄色金盏花好用还是这个,2019-05-08 22:39:40,金盏花舒缓，白泥清洁,2019-05-08 22:39:36,2019-05-08 22:39:40
这个男的可以用吗？,2019-03-22 08:01:45,男，混油性，痘痘肌，第一次用脸上痘痘感觉貌似更严重了、后面又用痘痘消了，emmm,2019-03-22 08:01:39,2019-03-22 08:01:45
这个很痛吗？会不会黑头少了，毛孔粗了,2018-12-29 12:12:23,不会痛啊，感觉黑头的确少了一些。自我感觉还可以，科颜氏这个火山泥,2018-10-05 18:59:25,2018-10-10 13:06:16
一瓶大概用多久,2018-11-13 00:15:25,我能用一年,2018-11-13 00:15:25,2018-11-13 00:15:45
这个和swisse的蜂蜜净化面膜哪个好用,2019-06-25 12:12:40,这个好用啊,2019-06-25 12:12:35,2019-06-25 12:12:40
大油田还有痤疮能用吗,2019-07-14 22:52:35,这个可以涂在痤疮上嘛，用了之后什么感觉啊,2019-07-14 22:52:28,2019-07-14 22:52:35
这款面膜和swisse那个清洁效果好,2019-10-16 13:30:07,看个人感觉，这个也不错,2019-09-28 21:24:40,2019-09-28 23:06:19
请问洗面奶洁面后要不要把脸擦干再用清洁面膜？,2019-04-12 09:57:35,不用，保持脸部湿润更好使用,2019-03-10 21:21:02,2019-03-10 21:21:05
没有外盒和塑封包装的吗？,2018-09-11 19:27:19,没有,2018-09-11 19:27:19,2018-09-11 19:27:40
能变白点么,2019-07-17 14:32:40,不能 只是清洁,2019-07-17 14:32:37,2019-07-17 14:32:40
请问大家先洁面是不是先用洗面奶洗了，再把这个涂上去。还是洁面只用清水洗？,2019-08-05 10:10:08,先洁面 然后敷完面膜温水洗干净,2019-08-04 19:51:12,2019-08-05 10:10:08
对待毛孔阻塞有用吗？,2019-03-07 16:48:04,应该没什么用吧，只是深层清洁,2019-03-07 16:48:04,2019-03-07 16:48:10
请问是洗脸的？还是擦上去的？？,2018-08-25 12:26:28,洗完脸敷的面膜,2018-08-07 13:41:50,2018-08-07 13:42:00
敷面膜之前要用爽肤水吗？还是之后用,2018-08-28 16:23:24,可以擦一点,2018-08-28 16:23:24,2018-08-28 16:23:30
美白和收缩毛孔效果好吗,2018-08-29 08:25:52,收缩毛孔的花和城野医生一起用,2018-08-07 10:32:13,2018-08-07 10:32:25
冬天了还可以用清洁面膜吗,2018-12-25 13:41:43,可以，用完记得补水就好,2018-12-25 13:41:43,2018-12-25 13:41:45
你们都是涂多长时间洗掉,2018-08-28 17:08:33,一年,2018-08-28 17:08:33,2018-08-28 17:08:55
问一下这个面膜是要厚敷  还是只要弄一点抹开就行,2019-09-10 13:59:40,我都是薄薄一层，抹均匀就好，可以根据个人喜好,2019-09-10 11:34:35,2019-09-10 13:59:40
角质层薄的MM适合用么,2019-09-07 13:37:32,一个星期用一次，还好吧,2019-09-07 10:42:46,2019-09-07 13:37:32
这个能去角质吗？,2019-06-08 21:41:55,不能，这个是清洁面膜,2019-06-08 21:41:53,2019-06-08 21:41:55
和贝佳斯的绿泥相比？效果如何？,2019-06-19 09:54:35,本人油田痘肌，觉得科颜氏这款比贝斯佳的好。,2019-06-19 09:54:33,2019-06-19 09:54:35
干性皮肤适合吗？,2018-09-17 13:41:34,不太合适吧，干性多用一些日系的补水面膜比较好，这种清洁面膜不太合适，,2018-09-17 13:41:34,2018-09-17 13:41:50
用这个前要不要蒸脸,2018-09-06 08:13:08,不需要,2018-09-06 08:13:08,2018-09-06 08:13:35
敷完以后是啥感觉 功效怎么样,2018-10-22 23:40:48,控油去黑头白头,2018-10-22 23:40:48,2018-10-22 23:41:10
你好！长痘能不能用这款呢,2018-09-10 21:56:17,可以用,2018-09-10 21:56:17,2018-09-10 21:56:25
这个涂多厚啊,2018-09-27 02:25:37,薄薄的一层,2018-09-27 02:25:37,2018-09-27 02:25:50
好用吗 有什么效果吗,2019-03-10 21:16:58,强力清洁皮肤，带一些短时美白效果,2019-03-10 21:16:57,2019-03-10 21:17:00
真的好用吗，清理干净吗？我是敏感肌能用吗,2018-12-01 12:10:14,我觉得不错，刚用完皮肤嫩嫩的。清洁完再做个补水面膜！超赞,2018-10-11 14:02:00,2018-10-11 14:02:25
这个孕妇可以用吗？,2019-08-08 09:43:46,不是很清楚,2019-08-08 08:58:24,2019-08-08 09:43:46
做过激光的可以用吗,2019-03-25 17:05:30,这个不清楚，应该不影响,2019-03-22 11:27:16,2019-03-22 11:27:20
为啥涂了这个会感觉脸烫呢,2018-08-07 13:41:07,先用点爽肤水会好很多,2018-08-03 17:04:45,2018-08-03 17:04:50
脸上挺多痘痘。可以涂上去的吗,2018-09-14 10:19:01,它不是祛痘产品哦,2018-09-14 10:19:01,2018-09-14 10:19:20
一瓶能用多久,2018-08-29 15:58:45,半年,2018-08-29 15:58:45,2018-08-29 15:58:55
这个跟专柜价差多少？靠谱不？,2018-08-28 14:33:10,应该是正品吧,2018-08-28 14:33:10,2018-08-28 14:33:30
好用吗 大家觉得敏感肌可以使用不,2018-09-10 12:26:23,我脸颊比较敏感，涂上后反应很大，很热且刺痛，我就洗了，再用就没涂过脸颊。,2018-09-07 18:57:29,2018-09-07 18:57:45
这个美白效果怎么样呢,2019-03-10 21:20:37,一般，清洁效果好,2019-03-10 21:20:36,2019-03-10 21:20:40
这个是撕拉式的吗？,2017-12-16 15:39:00,不是，湖脸上的泥。用后干,2017-12-16 15:39:00,2017-12-16 15:39:15
科颜氏用着热乎乎的，然后马上起疹子了，是什么情况？我朋友用了粉刺破了...,2017-11-13 23:27:59,是有点刺激,2017-06-29 09:05:32,2017-06-29 09:06:00
用这个还要用洗面奶吗,2018-03-01 08:57:09,要先洁面 擦点爽肤水 在用这个面膜 用完你还要清洗de,2018-03-01 08:57:09,2018-03-01 08:57:35
效果怎么样,2018-09-10 00:04:23,挺ok,2018-09-10 00:04:23,2018-09-10 00:04:25
一盒可以用几次,2019-02-27 20:50:53,差不多一年，或者更多！看使用频率和用量。,2019-02-22 13:43:29,2019-02-22 13:43:35
里面会不会很干的膏体,2018-10-20 11:49:24,不会吧 我一直用 挺好用的,2018-10-20 11:49:24,2018-10-20 11:49:30
你们涂了后是不是也不结块？用手撕不下来？用水洗完后脸滑滑的？清洁面膜敷完不应该跟用了洗面奶一样手摸上去很粘手才对吗？,2018-09-08 08:30:59,跟牙膏一样,2018-09-08 08:30:59,2018-09-08 08:31:05
用完后可以接着用撕拉面膜吗？,2017-11-13 23:04:24,就好比  先被爸爸毒打一顿 又被妈妈毒打一顿 能受得了么,2017-11-13 23:04:24,2017-11-13 23:04:30
油性皮肤用完这个脸会干燥吗？用什么补水啊,2018-12-28 23:16:37,就是大油田用啊，面膜过后，还是要水乳精华的,2018-12-28 23:16:37,2018-12-28 23:16:40
要先用洗面奶洗完脸之后再涂这个东西么？,2017-11-22 00:30:57,正确,2017-11-22 00:30:57,2017-11-22 00:31:05
对鼻子黑头有效吗？,2019-02-20 23:20:06,"我目前用了几次，感觉效果一般般吧，肉眼看不出什么效果的感觉，我还是推荐那个DMC冻膜！那个好用,然后用完了之后还可以肉眼看得到效果",2019-02-20 23:20:06,2019-02-20 23:20:10
这个有啥功效？能祛黑头缩毛孔吗？,2018-08-27 13:03:53,去黑头没用，就是清洁,2018-08-27 13:03:53,2018-08-27 13:03:55
这个怎么用吧，是当做洗面奶一样？还是敷面膜啊？,2018-08-27 21:59:55,泥膜，抹上10分钟左右，洗掉,2018-08-27 21:59:55,2018-08-27 22:00:10
适不适合敏感肌用呀？,2019-09-02 23:55:48,第一次用发热有点痛感，后面就好了，而且真的效果很棒！我用了两次，黑头去的差不多了,2019-09-02 21:18:12,2019-09-02 22:35:25
混油敏感肌能用吗，能去黑头白头吗,2019-02-10 22:39:04,可以用,2019-01-07 08:51:00,2019-01-07 08:51:05
亲们想问一下对收毛孔有效果吗？毛孔会不会小一些？,2018-08-07 13:42:45,暂时没感觉,2018-08-07 13:42:45,2018-08-07 13:42:50
亲们，这个是敷在脸上10分钟吗？,2018-12-22 21:22:02,我15分钟,2018-12-17 20:08:22,2018-12-17 20:08:25
刚试用了下 脸上有点发烧 是不是过敏,2019-07-12 22:34:00,都是这样的,2019-07-12 14:42:13,2019-07-12 14:42:15
对闭口和黑头有效果吗,2019-01-07 08:56:30,应该是没有的,2018-12-13 15:06:03,2018-12-13 15:06:05
针对毛孔堵塞吗？,2018-08-07 13:42:35,针对,2018-08-07 13:42:35,2018-08-07 13:42:50
我是男的有黑头，请问姐姐们效果怎么样？,2017-10-13 07:26:15,我用完黑头会自己浮在鼻头，用手挤很好弄出来,2017-10-13 07:26:15,2017-10-13 07:26:20
干性皮肤可以用吗,2017-06-29 20:53:44,可以，我是干性敏感皮肤，不可以经常使用，一周最多一次,2017-06-29 20:53:44,2017-06-29 20:54:10
和格莱魅黑罐比哪个好用?,2019-04-12 09:56:00,那个牌子的没用过，没法比较,2019-03-12 18:24:29,2019-03-12 18:24:35
好清洗吗？去黑头的效果好吗？,2018-10-17 10:01:07,还可以,2018-10-17 10:01:07,2018-10-17 10:01:10
和水杨酸混合用行吗,2018-08-16 14:21:33,没试过\n最好不要，白泥清洁功能强大，再用酸太刺激皮肤了,2018-06-22 09:04:03,2018-06-23 11:23:52
涂上去怎么拿下来,2018-08-07 13:42:14,用清水洗,2018-08-07 13:42:14,2018-08-07 13:42:25
亲。这个怎么使用,2018-10-11 09:19:55,洗完脸就可以用,2018-10-11 09:19:55,2018-10-11 09:20:20
可以和其他的补水面膜轮换着用吗,2018-07-28 07:04:52,当然可以了  我也是这样用的,2018-07-28 07:04:52,2018-07-28 07:05:08
用完后起痘，请问是不是过敏了,2018-07-19 12:31:54,是不是皮肤不合适哦,2018-07-19 12:31:54,2018-07-19 12:32:10
洗完脸直接涂吗？还是洗完脸拍层水再涂？？？,2019-01-20 22:00:46,脸比较干就拍点水在抹。我干性。每次都是先拍水再敷。敷完敷收敛水。再敷保湿面膜,2019-01-20 22:00:46,2019-01-20 22:00:50
请问哺乳期能用吗,2018-08-24 14:46:34,我也是哺乳期哎，每周末用一次，爸爸带一会，我搞完再带孩子，至于皮肤吸收的很少吧，不会对娃娃产生影响,2018-06-05 08:01:39,2018-06-05 09:34:36
亲们，你们用的时候有刺痛感吗？感觉好刺激啊,2017-10-23 23:33:15,有,2017-10-23 23:33:15,2017-10-23 23:33:20
怎么配合城野医生收敛水使用？,2018-08-15 14:26:56,涂完等干了拍上水搓开等在干就可以洗掉了,2018-08-15 14:26:56,2018-08-15 14:27:20
这个和欣兰冻膜那个好用,2018-10-11 09:18:13,科颜氏白泥好,2018-10-11 09:18:13,2018-10-11 09:18:40
是不是有不可描述的气味,2018-10-09 15:41:12,我的也有,2018-10-09 15:41:12,2018-10-09 15:41:15
清洁效果号码,2018-12-31 18:02:33,还可以,2018-12-31 18:02:33,2018-12-31 18:02:35
红血丝能用嘛？,2019-06-21 22:47:05,我没有红血丝，你的皮肤薄。我的厚,2019-06-21 22:46:59,2019-06-21 22:47:05
这个真的可以去黑头吗？\n清洁效果好不好,2019-01-10 12:31:28,可以 还可以,2019-01-10 12:31:28,2019-01-10 12:31:35
各位朋友们，又油又敏感的可以用吗,2017-11-27 08:51:11,敏感的话有点悬啊，这个有点辣的说,2017-11-27 08:51:11,2017-11-27 08:51:30
用完白泥洗净后需要再使用洗面奶洗脸吗？,2018-12-22 21:20:15,用洗,2018-12-22 21:20:15,2018-12-22 21:20:20
