ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
总觉得这种果冻质感的东西不行,2017-09-01 09:54:14,好用,2017-09-01 09:54:14,2017-09-01 09:54:20
你们单独买这款的时候，有没有赠品啊,2018-05-22 17:32:24,赠了一个小卡包，只能放一张卡，没什么用,2018-05-22 17:32:24,2018-05-22 17:32:45
有配套的小刷子么,2018-07-22 09:35:44,有的,2018-07-22 09:35:44,2018-07-22 09:35:55
你好，现在拍兰芝唇膜，还赠送小样吗,2017-11-21 16:17:08,我的没送,2017-11-21 16:17:08,2017-11-21 16:17:15
我嘴唇很干起皮用了会有效果吗,2018-07-05 08:40:40,不知道别人用完咋样，我用完得了唇炎,2018-07-05 08:40:40,2018-07-05 08:40:55
没有赠送的小样吗,2019-03-09 12:52:30,没有,2019-03-09 12:52:30,2019-03-09 12:52:35
只能晚上用吗？,2018-02-06 00:35:09,我都是晚上用的,2018-02-06 00:35:09,2018-02-06 00:35:20
这个现在还有没有赠品呢,2018-02-03 19:58:04,没有,2018-02-03 19:58:04,2018-02-03 19:58:15
我唇色有点发黑，可以淡化唇色吗,2019-02-12 16:08:50,可以的,2018-02-03 19:58:21,2018-02-03 19:58:35
可以改善唇色吗,2019-05-14 18:43:45,没颜色,2019-05-12 07:00:21,2019-05-12 07:00:25
有去唇纹效果吗，自营正宗吗,2018-07-05 08:39:52,正不正宗不知道，反正用完得了唇炎,2018-07-05 08:39:52,2018-07-05 08:40:05
赠品小样显示没货，是不是就不会送小样了,2019-03-03 11:56:18,送了七个小样,2019-03-03 11:56:18,2019-03-03 11:56:25
这个可以淡化唇色吗,2019-04-09 02:08:20,挺好用,2019-04-09 02:08:14,2019-04-09 02:08:20
我买的唇膜膏体里面有小气泡，你们买的有么,2017-11-06 17:18:25,没有,2017-11-06 17:18:25,2017-11-06 17:18:30
这个能去角质吗？去嘴唇上的死皮效果怎么样,2018-07-05 08:41:04,效果不是很好,2017-10-16 14:33:14,2017-10-16 14:33:20
请问用什么工具涂抹呀？,2018-11-13 10:27:46,里面有小刷子,2018-10-30 16:30:44,2018-10-30 16:31:10
晚上用会不会蹭到被子上啊？,2019-03-05 19:32:19,😂我睡觉不老实 ，就会这样,2019-03-03 10:28:36,2019-03-03 10:28:40
送几个小样、是六个？,2017-11-20 18:05:41,送了6个小样。差不多买一送一,2017-08-24 07:08:20,2017-08-25 12:07:30
吸收快嘛？睡觉时可以用嘛,2018-08-29 16:01:57,就是往厚了涂,2018-08-29 16:01:57,2018-08-29 16:02:15
请问现在买唇膜有赠品吗？,2018-02-19 20:29:33,没有赠品,2018-02-19 20:29:33,2018-02-19 20:29:45
这个有颜色吗,2018-05-22 17:33:00,没有，涂上很水润,2018-05-22 17:33:00,2018-05-22 17:33:10
有配套的小刷子么,2019-01-28 21:23:38,有，但不是刷子,2019-01-28 21:23:37,2019-01-28 21:23:40
用着怎么样？这个唇膜值这些钱吗,2019-07-12 08:10:35,不错,2019-07-12 08:10:28,2019-07-12 08:10:35
这个涂一次能管多长时间？唇部起皮，干，挺严重的,2019-04-30 16:42:40,没有固定，要经常涂,2019-04-30 16:42:37,2019-04-30 16:42:40
有颜色么?,2019-03-05 19:31:57,基本上没啥色，,2019-03-05 19:31:56,2019-03-05 19:32:00
为什么我的摸上之后有苦味，有和我一样的吗？,2018-02-23 18:07:41,没有,2018-02-23 18:07:41,2018-02-23 18:07:50
请问🈶️赠品吗？,2018-06-18 14:02:40,没有,2018-06-18 14:02:40,2018-06-18 14:03:00
可以给宝宝用吗，嘴唇老是起皮,2019-03-23 22:58:10,宝宝有专用的啊，其实没太大必要,2019-03-23 22:58:07,2019-03-23 22:58:10
这个唇膜味道怎么样，清淡好闻嘛,2017-11-18 13:31:39,草鸡好闻,2017-11-18 13:31:39,2017-11-18 13:31:45
每天用能用多久,2018-01-19 00:24:17,我11月份买的好像，用到现在，还有差不多三分之二，天天用，涂得很厚的情况下。,2018-01-19 00:24:17,2018-01-19 00:24:20
我的唇特别的干还起皮用这个会有改善嘛,2018-03-02 18:57:00,会的，效果挺好,2018-03-02 18:57:00,2018-03-02 18:57:20
有赠品没有,2018-06-07 17:15:44,4 个15毫升的睡眠面膜，赶上正装了,2018-06-07 17:15:44,2018-06-07 17:15:55
男朋友可以用吗,2019-06-07 06:41:25,可以的，不分性别,2019-06-07 06:41:18,2019-06-07 06:41:25
有人用了过敏的么？,2018-03-09 20:44:06,我是敏感肤质，化妆品都是用的兰芝,2018-03-09 20:44:06,2018-03-09 20:44:15
这个有赠品吗,2018-07-14 23:42:51,有送好几件,2018-07-04 11:52:17,2018-07-04 11:52:30
嘴唇本来不干，用了之后 停了会不会有反效果？,2018-05-27 17:06:23,不会的,2018-05-27 17:06:23,2018-05-27 17:06:25
这个是要天天用吗？,2017-12-17 19:34:00,我是天天用的 北方太干&hellip;,2017-12-17 19:34:00,2017-12-17 19:34:25
怎么用啊？,2019-04-30 16:42:10,涂上厚厚的  晚上,2019-04-30 16:42:04,2019-04-30 16:42:10
我摸这个考清华有提升吗？,2019-05-24 10:10:38,那就是为考清华准备的,2019-05-04 23:13:08,2019-05-04 23:13:15
唇色暗淡可以用吗,2017-10-18 22:36:27,只是去死皮的，又不是改变唇色用的。,2017-10-18 22:36:27,2017-10-18 22:36:30
这个保湿吗？效果咋样？,2019-06-19 18:36:05,保湿，效果非常好,2019-06-19 18:35:59,2019-06-19 18:36:05
晚上用的吗？白天当唇膏用可以吗,2019-02-22 23:45:05,可以,2019-02-22 23:45:05,2019-02-22 23:45:10
请问这个可以天天用吗当唇膏用,2019-01-10 10:47:35,可以啊,2019-01-10 10:47:35,2019-01-10 10:47:40
这款可以淡化唇纹吗？,2018-07-05 08:11:38,用了之后得了唇炎，你还是考虑一下再买吧。看你适合不适合,2018-07-05 08:11:38,2018-07-05 08:11:45
用了之后会过敏吗,2018-01-09 00:55:55,不会啊,2018-01-09 00:55:55,2018-01-09 00:56:20
涂上有颜色嘛,2019-06-25 14:44:35,很亮，很好听，很香，很滋润,2019-06-25 14:44:31,2019-06-25 14:44:35
唇角发黑用着能变白嘛？,2019-06-19 18:33:15,这个不知道，不过倒是挺保湿的,2019-06-19 18:33:10,2019-06-19 18:33:15
你们用了，嘴上会起小痘痘吗,2018-08-01 21:37:26,不会,2018-07-17 19:37:13,2018-07-17 19:37:30
多久用一次,2018-03-04 07:16:14,随意的 亲,2017-12-05 09:45:15,2017-12-05 10:48:58
白天能用吗,2017-11-23 21:44:59,习惯晚上用,2017-11-23 21:44:59,2017-11-23 21:45:10
会很油腻吗,2018-01-09 00:56:36,不会,2018-01-09 00:56:36,2018-01-09 00:56:45
这个是正品么,2017-12-20 00:01:49,我买的是真的,2017-12-20 00:01:49,2017-12-20 00:02:05
这款能不能淡化黑唇啊？唇色比较深，能不能变红润,2018-07-05 08:41:48,我用完得了唇炎，你谨慎购买吧,2018-07-05 08:41:48,2018-07-05 08:42:10
这个和润唇膏有什么区别？,2019-07-05 15:13:55,类似面膜的感觉，保湿,2019-07-05 15:13:53,2019-07-05 15:13:55
这个不是有去角质的嘛 应该不能天天用吧 我看到有些天天用 不会有什么问题嘛,2018-10-03 12:59:39,滋润还行，但是淡化唇纹真没感觉到,2018-10-03 12:59:39,2018-10-03 13:00:00
这过敏吗亲们,2018-01-04 21:06:36,不过敏,2018-01-04 21:06:36,2018-01-04 21:06:50
送什么东西,2017-12-19 23:54:49,小样,2017-12-19 23:54:49,2017-12-19 23:55:00
好用吗，能改善嘴唇干，起皮吗，,2019-01-19 12:59:23,挺不错的,2019-01-19 12:59:23,2019-01-19 12:59:25
嘴唇常年干燥脱皮用这种有效果吗,2018-06-19 21:29:41,效果杠杠的,2018-06-19 21:29:41,2018-06-19 21:30:05
可以去除嘴唇上的黑色素斑点吗,2017-12-22 16:58:40,可以去除死皮，黑色斑点不太清楚,2017-12-22 16:58:40,2017-12-22 16:58:55
可以去除嘴唇上的黑色素斑点吗,2018-01-16 07:46:45,想多了吧，这是润唇的,2018-01-16 07:46:45,2018-01-16 07:47:05
白天涂吃到嘴巴里面可以的吗,2019-08-19 14:56:47,都是晚上睡前涂，白天涂不方便,2019-08-19 09:51:23,2019-08-19 14:56:47
好用吗？有效果吗？,2019-01-04 18:35:37,挺好的,2019-01-04 18:35:37,2019-01-04 18:35:40
适合什么年龄段用,2018-08-29 16:01:41,都可以的,2018-08-29 16:01:41,2018-08-29 16:01:50
效果好不好？？,2019-01-31 17:24:27,效果真得很棒,2019-01-31 17:24:27,2019-01-31 17:24:30
请问瓶子是塑料的吗,2018-12-20 21:14:28,是的,2018-12-20 21:14:28,2018-12-20 21:14:35
现在买唇膜有没有赠送小样,2018-07-01 13:55:58,我的没有,2018-07-01 13:55:58,2018-07-01 13:56:15
几天用一次,2018-09-14 11:59:20,每天用，一生推,2018-09-14 11:59:20,2018-09-14 11:59:45
男生可以用吗,2017-11-26 11:12:37,不可以，用了会怀孕的。,2017-11-26 11:12:37,2017-11-26 11:12:50
我昨晚下单买的唇膜，今天收到了，为什么没有其他的小样送？？,2018-01-05 21:54:25,用着好就行了,2017-12-18 20:36:40,2017-12-18 20:36:55
请问可以天天使用吗,2018-09-07 10:49:12,可以，但每次用量少一点,2018-09-07 10:49:12,2018-09-07 10:49:25
是不是免洗面膜,2018-06-22 20:41:52,不洗的话感觉油油的,2018-04-01 12:45:10,2018-05-05 12:12:22
可以每天用吗,2018-06-08 14:59:12,不可以每天用吧,2018-06-08 14:59:12,2018-06-08 14:59:15
涂上以后是油油的还是水水的感觉？,2018-08-29 16:00:53,油油的,2018-08-29 10:16:35,2018-08-29 10:16:50
有赠品吗？,2017-12-17 14:56:18,看你买的时候了,2017-12-17 14:56:18,2017-12-17 14:56:30
孕妇可以吗？,2019-07-08 18:11:55,不能用,2019-06-16 13:47:04,2019-06-16 13:47:10
这个有颜色吗,2019-01-11 09:02:44,没有,2019-01-11 09:02:44,2019-01-11 09:02:50
还有小样吗？,2017-12-21 18:37:05,啥都没送,2017-12-21 18:37:05,2017-12-21 18:37:15
对于油性皮肤的人来说效果好吗,2018-10-02 16:10:08,这个对于什么肤质没关系的   这个是唇膜   嘴唇子再油能油哪去亲    感觉还是不错 的,2018-10-02 16:10:08,2018-10-02 16:10:25
大概几天到,2017-11-29 16:30:24,一天,2017-11-29 16:30:24,2017-11-29 16:30:45
好用吗？跟普通润唇膏比有有什么不一样？,2018-08-29 16:01:25,比唇膏好用，晚上涂，白条会感觉很嫩,2018-08-29 16:01:25,2018-08-29 16:01:50
请问这个能淡化唇纹吗？,2018-06-20 19:45:35,应该可以吧,2018-06-20 19:45:35,2018-06-20 19:45:55
现在订购有没有赠品？,2017-12-10 13:35:15,看首页 问客服,2017-12-10 13:35:15,2017-12-10 13:35:40
用完之后唇炎了怎么办,2018-01-06 13:34:28,扔掉,2018-01-06 13:34:28,2018-01-06 13:34:40
我买的唇膜送了3个小样三个小样乳液，为什的不是6个唇膜小样？唇膜小样和乳液小样哪个好？,2017-11-23 21:40:48,活动不一样，还有很多人什么都没送,2017-11-23 21:40:48,2017-11-23 21:41:00
你好，有卖唇膜小样的吗？,2018-06-08 14:58:59,显示有赠品就有没显示有就没有,2018-06-08 14:58:59,2018-06-08 14:59:15
这个可以吃吗，不小心吃到怎么办,2018-08-29 15:59:34,吃就吃了，没事,2018-08-29 15:59:34,2018-08-29 15:59:45
对唇炎有用吗,2019-02-10 21:34:22,有用，就是因为唇炎买的，就用了一次，就好了,2019-02-10 21:34:22,2019-02-10 21:34:25
涂了之后第二天会不会很难洗？油油的，需要用卸妆水洗吗？,2018-12-20 21:13:53,第二天全吸收了,2018-12-18 00:25:02,2018-12-18 00:25:05
九十九请问买这个贵不贵啊？？,2018-06-24 08:41:02,不贵,2018-06-24 08:41:02,2018-06-24 08:41:20
这个唇膜适合唇油一样吗？,2019-01-21 21:51:54,不一样的,2019-01-20 10:45:58,2019-01-20 10:46:05
和凡士林相比，如何？,2018-05-18 11:03:21,没法比，这个叫真好用！,2018-05-18 11:03:21,2018-05-18 11:03:45
哪个味道效果好呢,2019-01-04 18:26:27,甜莓挺好的,2019-01-04 18:26:27,2019-01-04 18:26:30
请问打开一年多还可以用吗,2018-08-29 15:58:57,在保质期里都可以啊，我一个同学用了两年多呢,2018-06-11 23:51:20,2018-06-13 19:36:14
这款孕妇可以用吗,2018-06-20 19:44:46,我哺乳期在用,2018-06-20 19:44:46,2018-06-20 19:45:05
什么味道比较好闻？,2019-01-20 21:26:20,草莓味的还可以,2019-01-20 21:26:20,2019-01-20 21:26:25
现在买还送六个小样吗？,2017-12-02 21:48:36,你买的时候看啊,2017-12-02 21:48:36,2017-12-02 21:48:40
这个真的有效吗,2018-04-06 21:41:46,可以,2018-04-06 21:41:46,2018-04-06 21:41:50
兰芝唇膜最没用的东西，,2019-01-08 06:36:47,我觉得很有用，嘴唇不起皮，嫩嫩的,2019-01-08 06:36:47,2019-01-08 06:36:50
现在还有赠品吗？,2018-06-12 13:10:27,我下单的时候提示有，买了一个，送了3只同样的小样,2018-06-12 13:10:27,2018-06-12 13:10:30
怎么洗啊，客服说清水就行，但是清水洗过后总觉得有些黏糊糊，请问用眼唇卸妆水去洗的话，行不行？,2017-11-27 16:28:12,洗面卸妆后用洗面奶洗的。一起洗就好了,2017-09-29 20:02:46,2017-09-29 22:25:34
有孕妇用过这款唇膜吗,2018-09-26 16:56:29,孕妇可以用。,2018-09-26 16:56:29,2018-09-26 16:56:40
哪个味道不油腻,2018-08-05 13:29:06,不油腻，个人感觉润润的很好,2018-08-01 21:35:59,2018-08-01 21:36:05
我买的用了怎么感觉像是嘴唇肿胀了？！,2017-12-08 14:01:46,不会啊,2017-12-08 14:01:46,2017-12-08 14:02:05
现在买有什么赠品送的？,2017-11-22 23:48:20,活动都不一样的,2017-11-22 23:48:20,2017-11-22 23:48:25
这个不能去角质的话和唇膏有什么区别吗,2019-07-16 17:18:15,可以的，还保湿，一早起来嘴唇水嘟嘟,2019-07-16 17:18:08,2019-07-16 17:18:15
有没有依赖性？,2019-01-12 00:31:24,爱美的话  应该每晚都会涂,2019-01-04 18:22:42,2019-01-04 18:22:45
能带上飞机吗,2018-12-07 12:28:00,可以啊 就一个唇膏,2018-12-07 12:28:00,2018-12-07 12:28:05
为什么我用完第二天嘴上就会起干皮不用不起,2018-03-30 10:58:19,我也用着挺好的,2018-03-30 10:58:19,2018-03-30 10:58:30
为啥我没有唇刷,2018-03-27 23:07:28,找客服,2018-03-27 23:07:28,2018-03-27 23:07:55
男士可以用吗,2018-03-14 15:59:35,可以啊,2018-03-14 15:59:35,2018-03-14 15:59:45
为什么我今天买的唇膜没有送小样和唇刷呀？,2017-11-22 23:50:22,活动期间才送的阿,2017-11-22 23:50:22,2017-11-22 23:50:25
哪个味道好闻？,2018-04-10 21:38:20,甜莓味道的好闻啊,2018-04-10 21:38:20,2018-04-10 21:38:40
请问唇色深适合用吗？,2017-10-19 22:20:11,可以，会让你的嘴唇，粉粉嫩嫩,2017-10-19 22:20:11,2017-10-19 22:20:15
大家买的时候外包装有塑封吗,2018-12-20 21:12:26,没有,2018-12-20 21:12:26,2018-12-20 21:12:30
有口唇炎的可以使用吗？,2018-08-17 10:25:34,去医院,2018-08-17 10:25:34,2018-08-17 10:25:40
是正品吗,2018-06-21 00:10:32,是的,2018-06-21 00:10:32,2018-06-21 00:10:55
请问出小样吗，有意购买试用,2019-01-24 22:26:35,没有小样,2019-01-09 07:57:46,2019-01-09 07:57:50
我嘴巴很痒，涂这个有用吗,2019-01-04 18:20:53,这个只是护肤品，嘴唇发痒还有先看看医生吧,2018-12-29 02:18:40,2018-12-29 02:18:45
为什么我买的酒哦哦哦只送了三个小样？,2017-11-26 07:04:52,应该是每个活动不一样，我的6瓶,2017-11-26 07:04:52,2017-11-26 07:05:00
是玻璃瓶吗？有塑封吗,2017-11-10 02:27:10,没有塑封,2017-11-10 02:27:10,2017-11-10 02:27:15
草莓味持久吗？还是就是刚涂的时候有,2018-03-23 23:19:50,刚涂的时候有,2018-03-23 23:19:50,2018-03-23 23:20:15
可以天天用吗？,2018-03-12 21:36:59,可以吧，我基本天天用,2018-03-12 21:36:59,2018-03-12 21:37:10
请问各位买家，我室友国外买的用起来特别润而且像一层膜，这个就没有这种效果，是真的吗,2018-06-19 13:45:56,专柜的也是这样的,2018-06-19 13:45:56,2018-06-19 13:46:20
哪个味道好呢。西柚味还是草莓味呢？好纠结,2018-03-12 08:08:44,个人喜欢草莓味的,2018-03-12 08:08:44,2018-03-12 08:09:05
有什么好用的唇膜，除了这个,2018-03-17 09:18:34,这个就是最好用的,2018-03-17 09:18:34,2018-03-17 09:18:50
这个甜梅味和限量版有啥区别,2018-03-13 08:27:12,就是味道不同 这个味道甜腻的 不喜欢  不知道苹果味会不会好一点,2018-03-13 08:27:12,2018-03-13 08:27:35
6个没货还会送吗？,2017-11-20 17:55:39,下边显示6个就会送的,2017-11-20 17:55:39,2017-11-20 17:55:50
瓶子的背面照片是英文版还是韩文版的？,2018-06-08 14:56:21,英文的,2018-06-08 14:56:21,2018-06-08 14:56:45
有孕妇用过的吗？,2018-12-31 16:33:07,这个味道还可以，不太重，很好用。,2018-12-31 16:33:07,2018-12-31 16:33:10
大家买的唇膜条形码都是多少吖,2018-01-06 16:03:24,8806403507632,2017-10-27 11:08:52,2017-10-27 13:39:38
要知道买凡士林了，没啥区别,2018-05-24 12:05:34,喜欢哪个就买哪个,2018-05-24 12:05:34,2018-05-24 12:05:40
哺乳期可以用吗,2017-05-12 11:31:29,这个真不知道，没法帮你,2017-05-11 10:54:31,2017-05-11 10:54:36
白天用可以吗？,2017-04-24 14:42:13,很好用的，白天晚上我都喜欢用的,2017-04-24 14:42:13,2017-04-24 14:42:16
用完第二天嘴巴就不会干了么？,2017-04-22 00:22:39,效果还是挺明显的，头天晚上好好做保养,2017-04-22 00:22:39,2017-04-22 11:47:30
多久用一次呢？,2017-03-25 16:16:43,可以每天用的，早上起来洗掉就行,2017-03-25 16:16:43,2017-03-25 16:16:48
可以长期用吗,2017-03-04 10:29:07,我是天天有在用，感觉无功无过吧,2017-03-04 10:29:07,2017-03-04 10:29:12
是正品吗？,2017-02-13 09:38:14,是正品，好用，去角质很好，晚上涂完直接睡，早上洗去，死皮没了。洗去后最好涂上润唇膏，不然嘴唇会干，因为角质去了。,2017-02-13 09:38:14,2017-02-13 09:38:20
这个是睡觉前莫的吗？,2017-03-24 13:17:04,每晚睡前抹&hellip;效果很好,2017-03-24 13:17:04,2017-03-27 11:40:24
用起来口感怎么样呢？,2017-03-20 16:36:12,香香的，很好闻，涂好了第二天擦掉,2017-03-20 16:36:12,2017-03-21 22:31:43
不小心吃了一点到肚子里会不会有事,2017-02-22 16:25:48,以后小心点哦，早上起来先擦试或洗掉嘴上的唇膜,2017-02-22 16:25:48,2017-02-22 18:50:15
是正品吗！？,2017-03-11 22:44:18,应该是吧，我在用，感觉效果不错,2017-03-11 22:44:18,2017-03-11 22:44:24
这款唇膜孕妇能用吗？,2017-03-04 17:21:38,不知道呢，我也是第一次买,2017-03-04 17:21:38,2017-03-04 17:21:44
这款唇膜孕妇能用吗？,1970-01-01 08:00:00,是真的么？,2017-01-04 23:15:02,2017-01-04 23:15:08
请问这款可以天天用吗？,1970-01-01 08:00:00,可以每天都使用吗？,2017-02-27 11:34:36,2017-02-27 11:34:40
拿个塑料袋装就算了  赠品竟然没盖子   我也是无语了,2018-02-13 21:43:33,你还有赠品，我都没有。。,2018-02-13 21:43:33,2018-02-13 21:43:45
为什么越用嘴巴起皮越多,2018-11-28 08:48:00,应该是角质在脱落 。,2018-11-28 08:48:00,2018-11-28 08:48:05
是正品吗买过的朋友们,2018-11-26 20:51:45,应该是,2018-11-26 20:51:45,2018-11-26 20:51:50
使用后感感觉和在店里买的差了很多，怀疑不是正品呢，还是换了成分，滋润差了很多,1970-01-01 08:00:00,日期只剩一年了，用不完了吧？,2018-12-05 23:10:27,2018-12-05 23:10:30
为什么包装盒有红的有白的,2018-12-12 23:50:03,味道不一样包装也不一样的,2018-12-12 23:50:03,2018-12-12 23:50:05
朋友代购的包装是全韩文的，京东的是全英文的？细节也有点不一样，请问一下两者有区别吗？,2018-06-27 12:09:50,一样一样的,2018-06-27 12:09:50,2018-06-27 12:09:55
是正品吗，有防伪码吗,2019-06-21 15:50:05,假的，,2019-06-21 15:50:02,2019-06-21 15:50:05
我想问问你们的赠品是正品的吗，感觉没有像正装那样的香味，而且赠品的二维码也扫不出来。,2019-04-03 00:12:55,我的和正品使用感是一样的呢,2019-04-02 11:35:32,2019-04-02 11:35:35
我想问下你们涂在嘴上会不会舔掉啊，吃了会咋整？我感觉涂了一直不舒服，好油，想舔了,2018-10-23 17:34:04,晚上睡觉的时候涂 不会舔掉的,2018-10-23 17:34:04,2018-10-23 17:34:30
赠送的小刷子用完放哪里   会特别干净吗,2018-06-25 18:06:05,橡胶的，有个小袋子,2018-06-25 18:06:05,2018-06-25 18:06:20
有赠送的小样吗,2018-11-12 09:14:45,没有哦,2018-11-11 11:33:44,2018-11-11 11:34:05
能送一个带在吗,2018-10-07 18:51:45,有送赠品，我觉得挺好用的,2018-10-07 18:51:45,2018-10-07 18:52:05
日期是最新的吗？,2019-06-21 23:34:35,是的,2019-06-21 23:34:28,2019-06-21 23:34:35
用了嘴唇颜色变了成紫色了怎么回事，,2019-05-10 08:16:10,没有出现过这样情况,2019-05-09 23:17:10,2019-05-09 23:17:15
为什么我第二早上擦下来的是橘黄色，买的草莓味,2019-07-23 18:52:25,亲刚买来还没用呢,2019-06-23 09:57:24,2019-06-23 09:57:30
你好 今天买有赠品吗？,2018-07-13 12:16:55,详情咨询下客服嘛，我之前买的还没用完呢，虽然很小，但是很耐用，颜值也满分。,2018-07-13 12:16:55,2018-07-13 15:07:40
是正品吗？好用不,2018-11-02 23:23:27,小瓶是正品，大瓶不是正品，有效果,2018-11-02 23:23:27,2018-11-02 23:23:40
这款唇膜是正品吗,2018-06-14 22:39:52,是的,2018-06-14 22:39:52,2018-06-14 22:40:05
亲在吗    我想问现在还有赠品吗,2018-10-07 09:05:08,刚买的，还有。,2018-10-07 09:05:08,2018-10-07 09:05:25
擦了这个唇膜可以亲到蔡徐坤吗,2018-07-30 00:02:07,那你要问问蔡徐坤了咯😄,2018-07-29 20:06:56,2018-07-29 20:07:03
你们晚上涂涂很厚一层隔天起来是被吸收了还是依然有一层润唇膏在嘴唇,2019-08-19 23:52:11,涂厚一点 还有些在嘴唇，薄的话基本就被吸收了,2019-08-19 17:00:52,2019-08-19 23:52:11
都说有赠品，咋到我这什么都没有了,2018-05-02 12:53:40,就是一个刷子,2018-05-02 12:53:40,2018-05-02 12:54:05
请问各位姐妹。一瓶正品唇膜。有没有小样。到货几瓶,2019-07-04 22:36:45,四瓶小样,2019-07-04 22:36:39,2019-07-04 22:36:45
什么味道的？有没有一股香精味？,2019-04-21 11:35:45,没有，挺滋润的,2019-04-21 11:35:42,2019-04-21 11:35:45
是正品吗？,2018-10-14 20:39:26,效果不错，不知道是不是,2018-10-14 20:39:26,2018-10-14 20:39:30
是正品吗？？,2018-08-24 13:51:08,在网上查了一下真假辨别，应该是真的,2018-08-13 15:21:19,2018-08-13 15:21:40
请问是正品吗？,2019-03-18 15:16:45,是的,2019-03-18 15:16:41,2019-03-18 15:16:45
是不是正品,2018-12-26 09:24:31,用完效果很好，但是几天不用就会干到起皮,2018-12-26 09:24:31,2018-12-26 09:24:35
亲，还能送礼品么,2019-02-21 20:27:46,有两小袋睡眠面膜的试用装,2019-02-21 20:27:46,2019-02-21 20:27:50
是正品吗，用了有效果吗,2018-11-21 19:38:30,是正品,2018-11-21 19:38:30,2018-11-21 19:38:35
是正品吗？求真,2018-12-09 16:24:27,是的,2018-12-09 16:24:27,2018-12-09 16:24:30
说是买一送一？,2018-09-02 11:23:59,另外送了个小的3g,2018-08-29 20:52:19,2018-08-29 20:52:40
唇刷坏了 zainamai,2019-09-11 16:48:41,我都是直接用手,2019-09-11 16:39:26,2019-09-11 16:48:41
现在有赠品吗,2019-08-27 22:36:30,我之前买的时候赠送的是同款的3个小样，每个小样是3g的，够用很久了，非常好用,2019-08-27 19:31:24,2019-08-27 22:36:30
请问这个送唇刷吗？还是拿手涂！,2018-10-25 21:04:09,配套的，值得购买,2018-10-22 20:20:33,2018-10-22 20:20:45
送兰芝的袋子吗,2019-05-13 15:20:55,木有,2019-05-13 15:20:50,2019-05-13 15:20:55
为什么用了第二天早上嘴唇又肿又痒有出现这种情况的吗？,2018-10-17 23:01:02,没有呢,2018-10-17 23:01:02,2018-10-17 23:01:10
我买的包装什么的都很粗糙，什么都没有，是不是假的,2017-12-18 20:43:50,还行吧,2017-12-18 20:43:50,2017-12-18 20:44:00
我用了感觉特别的粘腻，像涂了一层蜡，第二天都洗不掉，你们也是么？大家都是用什么洗的呢？两个问题，谢谢大家啦～,2018-01-09 00:56:06,我没有感觉,2018-01-09 00:56:06,2018-01-09 00:56:20
我用了唇膜试用装特别油腻，跟我之前在代购手上买的不一样，之前特别涂上了特别水润，这不是假的吧？,2018-03-17 18:16:58,错觉吧,2017-11-20 18:04:25,2017-11-20 18:04:30
