ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
唇膏新款旧款随机发吗,2018-01-03 07:03:46,是的,2018-01-03 07:03:46,2018-01-03 07:04:00
我可以用啊,2019-03-14 17:21:00,可以,2019-03-14 17:20:54,2019-03-14 17:21:00
滋润效果咋样，春夏刮风，嘴唇干裂,2018-07-14 11:09:53,滋润度不错，冬夏用都很好，一直回购的,2018-07-14 11:09:53,2018-07-14 11:10:00
吃东西用擦掉吗？,2019-07-12 03:35:45,不用擦,2019-07-12 03:35:42,2019-07-12 03:35:45
这个唇膏可以吃吗？,2019-03-13 14:26:29,跟西红柿一起炒，是很好吃的。,2019-03-13 14:26:28,2019-03-13 14:26:35
请问直接的无香料和薄荷的用来口红打底感觉一样吗,2019-04-14 16:42:35,我涂口红之前都会先用来打底，感觉更滋润一些,2019-04-07 11:09:52,2019-04-07 11:09:55
有唇炎能用吗,2019-02-25 08:01:38,随便涂涂能缓解一下干燥。但是我觉得并没有实际作用。唇膏掉了照样干燥。早上睡前涂第二天起来还是干，不怎么好用。,2019-02-25 08:01:38,2019-02-25 08:01:45
想买给弟弟，但是弟弟，每次用唇膏都会过敏，不知道这款行不行？,2019-03-09 16:11:15,不会,2019-03-01 15:07:11,2019-03-01 15:07:15
孕妇可以用吗,2019-03-04 18:49:49,可以可以,2019-03-04 18:49:48,2019-03-04 18:49:55
夏天带在身上会化吗？,2019-07-13 22:32:15,不会,2019-07-13 22:32:12,2019-07-13 22:32:15
亲，哪款最不油腻？,2019-03-07 13:08:29,都不油 很滋润,2019-03-07 13:08:29,2019-03-07 13:08:35
孕妇可以用吗,2019-02-28 19:07:46,可以啊,2019-02-28 19:07:45,2019-02-28 19:07:50
什么时候过期,2018-01-10 13:52:13,管底有写,2018-01-10 13:52:13,2018-01-10 13:52:30
这个打底效果好吗,2019-01-11 23:39:03,挺好的,2019-01-11 23:39:03,2019-01-11 23:39:05
给女票买这个可以嘛？,2019-02-10 00:39:12,需要就可以呗,2019-02-10 00:39:11,2019-02-10 00:39:15
孕妇能用吗,2018-12-21 11:47:23,可以,2018-12-21 11:47:23,2018-12-21 11:47:25
曼秀雷敦好还是这个好,2018-07-13 12:47:41,好用，一年四季都用,2018-07-13 12:47:41,2018-07-13 15:08:04
有没有亲买到过买一送一,2017-12-14 13:19:42,没有,2017-12-14 13:19:42,2017-12-14 13:20:05
会有味道的吗？,2018-12-05 15:54:13,无味,2018-12-05 15:54:13,2018-12-05 15:54:15
买哪款好主要润滑嘴不干,2019-02-21 17:39:22,这款不错，我买的无味,2019-02-21 17:39:21,2019-02-21 17:39:25
嘴唇干裂 有推荐的吗,2019-02-16 22:15:29,可以的哦😋,2019-02-16 22:15:28,2019-02-16 22:15:35
孕妇能用吗,2017-10-25 23:34:24,不清楚,2017-10-25 23:34:24,2017-10-25 23:34:30
小明友可以用吗,2019-02-10 00:37:21,可以啊,2019-02-10 00:37:21,2019-02-10 00:37:25
可以擦脸吗,2018-07-10 12:29:36,看你自己咯,2018-07-10 12:29:36,2018-07-10 12:29:45
可以保湿多久？,2019-02-21 07:08:25,半天,2019-02-21 07:08:24,2019-02-21 07:08:30
唇膏打开以后能用多久过期,2019-03-25 14:03:10,开了之后一般12个月内用完吧。,2019-03-25 14:03:05,2019-03-25 14:03:10
这款唇膏，怀孕了，可以用吗,2019-06-27 06:44:15,可以,2019-06-27 06:44:09,2019-06-27 06:44:15
会不会很油,2019-02-08 14:42:43,这是我用过最不油的唇膏了,2019-02-08 14:42:43,2019-02-08 14:42:45
可以去唇纹吗,2018-09-27 08:56:59,不可以,2018-09-09 10:19:18,2018-09-09 10:19:25
这款双11多少票票,2018-02-20 12:48:52,俺不知道,2018-02-20 12:48:52,2018-02-20 12:49:00
涂上会油腻  有腻腻的感觉吗？想买清爽型的,2018-07-01 15:50:31,我是一年四季涂这个，涂口红也是先涂这个,2018-07-01 15:50:31,2018-07-01 15:50:50
有味道吗？,2018-11-24 20:55:11,淡淡的蜂蜜味,2018-11-24 20:55:11,2018-11-24 20:55:15
用了会跳皮吗！？就是一直起皮一直撕那种！？,2018-11-28 10:34:23,不会，很滋润。刚开始有点，三天以后开始改善。,2018-11-28 10:34:23,2018-11-28 10:34:25
你们吃法前卸唇膏吗,2019-01-11 23:39:13,不卸,2019-01-10 16:00:38,2019-01-10 16:00:40
一个能用多长时间啊,2019-02-07 15:59:54,一个冬天差不多,2019-02-07 15:59:54,2019-02-07 16:00:00
涂了之后嘴巴会不会感觉厚重呢？,2019-01-11 23:39:29,还好,2019-01-11 23:39:29,2019-01-11 23:39:35
孩子可以用吗？,2018-11-24 20:52:21,可以,2018-11-24 20:52:21,2018-11-24 20:52:25
涂了可以吃东西吗,2018-11-24 20:53:15,可以,2018-11-24 20:53:15,2018-11-24 20:53:20
可以淡化唇纹吗,2019-09-04 16:35:49,回购很多次了，好用，滋润,2019-09-04 16:06:31,2019-09-04 16:35:49
孕妇可以用吗,2019-01-14 08:06:41,可以吧,2019-01-14 08:06:41,2019-01-14 08:06:45
时时刻刻都在用，从不卸就吃东西，会不会有什么？？？,2018-11-24 20:51:59,不会啊，没多大影响,2018-11-24 20:51:59,2018-11-24 20:52:05
佛手柑味好还是无香料款好？,2019-01-08 11:54:55,无味的吧，我老公说佛手柑的我涂完了他老闻着怪怪的,2018-12-25 09:36:17,2018-12-25 09:36:20
涂上去会不会很油腻？,2018-11-23 11:36:28,有一点点，但可以接受,2018-11-23 11:36:28,2018-11-23 11:36:30
啥时候免运费呀,2018-05-26 09:28:48,满99,2018-05-26 09:28:48,2018-05-26 09:28:55
'这个含有重金属吗？,2019-01-17 18:32:06,没有,2019-01-17 18:32:06,2019-01-17 18:32:10
你好，在么？这款孕妇能用吗？,2019-01-20 22:31:26,这款是无味的，能用。,2019-01-20 22:31:26,2019-01-20 22:31:30
日期新鲜吗？,2018-06-25 16:15:43,新鲜,2018-06-25 16:15:43,2018-06-25 16:15:55
我想问羊毛脂有味道吗,2019-01-17 09:14:58,没有羊肉的味道,2019-01-17 09:14:58,2019-01-17 09:15:05
这款孕妇能用吗？,2019-01-25 07:47:40,能用,2019-01-25 07:47:40,2019-01-25 07:47:45
感觉最新的没有之前保湿效果好了,2018-08-05 20:30:10,是的😁,2018-08-05 20:30:10,2018-08-05 20:30:20
这个还是依泉好用？,2019-07-24 16:57:26,没用过依泉，这个就挺好的,2018-12-25 09:30:51,2018-12-25 09:30:55
无香料和 精华油无香料 哪个好一点呢？,2018-12-28 08:43:42,我买过两种，无香料跟香橙味，个人感觉香橙味更好一点,2018-12-28 08:43:42,2018-12-28 08:43:45
能食用吗？是天然无添加的吗？,2019-01-03 11:59:44,是食品级的，用了好多天了，没问题。,2018-12-26 12:55:18,2018-12-26 12:55:25
哪款比较滋润,2019-01-10 08:53:21,这个还不错啊，其他没用过,2019-01-10 08:53:21,2019-01-10 08:53:25
孕妇可用吗,2019-09-27 10:36:56,问医生吧,2019-09-27 09:10:24,2019-09-27 10:36:56
可以补差价吗？,2017-09-12 12:05:25,你问问客服,2017-09-12 12:05:25,2017-09-12 12:05:30
现在下单几时到中山,2019-09-24 17:41:01,今天到也许,2019-09-24 16:30:43,2019-09-24 17:41:01
瓶底的生产日期是直接用喷码喷上的还是用纸贴上的？,2018-05-19 22:42:52,喷码,2018-05-19 22:42:52,2018-05-19 22:42:55
这个会不会油油的，男士能用吗？,2019-04-20 13:15:05,晚上可以用的,2019-04-20 13:14:59,2019-04-20 13:15:05
男士唇干裂可以用吗？或者有更好的推荐！谢谢,2019-04-12 09:27:15,我觉得男生也可以啊，没有颜色，也没有香味,2019-04-12 09:27:11,2019-04-12 09:27:15
这个用着油吗？,2017-10-28 11:04:34,不油，舒服,2017-10-28 11:04:34,2017-10-28 11:04:40
喜欢扣嘴皮，但是我想改掉这个毛病，这个唇膏有木有效果？保湿吗？求实话,2017-04-28 10:09:15,个人感觉这个保湿挺不错的,2017-04-28 10:09:15,2017-04-28 10:09:20
用了会干吗,2017-03-07 22:25:27,很润，再也不担心裂了脱皮,2017-03-07 22:25:27,2017-03-07 22:25:36
是不是没有香味的 没有气味？,2017-03-02 18:02:02,嗯嗯，挺好用的，我一直用这个牌子的，和外面超市商场一样的,2017-03-02 18:02:02,2017-03-02 18:02:08
这个喝水的时候能吃吗,2017-02-28 15:35:25,我吃饭喝水的时候从来没擦过,2017-02-28 15:35:25,2017-02-28 15:35:28
这个是无色的吧,2017-02-19 20:35:48,"对的,无色,使用起来觉得还可以",2017-02-19 20:35:48,2017-02-19 20:35:52
嘴巴已经起皮，流血的适用吗？,2016-12-27 07:29:41,涂厚一点试试看，预防为主,2016-12-27 07:29:41,2016-12-27 07:29:44
这个可以吃的吧？,2016-12-23 17:55:37,哈哈用起来感觉还可以啦,2016-12-23 17:55:37,2016-12-23 17:55:40
日期新鲜吗？,2017-01-13 15:14:30,2020年到期还可以。,2017-01-13 15:14:30,2017-01-13 15:14:36
好用吗这个,2017-01-06 21:18:30,还行，不算油，样子跟口红差不多,2017-01-06 21:18:30,2017-01-06 21:18:36
会不会变色的，,2016-12-23 12:32:01,不会的哦，不会的哦，不会的哦,2016-12-23 12:32:01,2016-12-23 12:32:04
孕妇能用吗,1970-01-01 08:00:00,香橙味这款是无色的吗,2018-11-03 14:39:06,2018-11-03 14:39:30
为啥没有生产日期，我买单假的了么,2018-11-06 22:33:46,唇膏底面有保质期哦,2018-11-01 22:28:31,2018-11-01 22:28:40
两件打九折,2018-11-17 12:12:27,是的,2018-11-15 09:21:07,2018-11-15 09:21:15
快递包装什么样啊,2018-12-18 18:53:33,京东的棕色纸盒,2018-12-18 18:53:33,2018-12-18 18:53:35
用过两支无味蜂蜜的     有股怪怪的味道   想换一个味道试试    哪个薄一点    不用特别香,2018-12-31 17:17:19,没有味道啊,2018-12-31 17:17:19,2018-12-31 17:17:25
日期是多久的,2018-12-03 17:53:21,日期挺新的，可以放心用,2018-12-02 10:53:53,2018-12-02 10:53:55
送男朋友 他不喜欢有味道的 这个有味道嘛,2018-12-31 11:32:15,没有味道,2018-12-31 11:32:15,2018-12-31 11:32:20
在吗，我今天买的唇膏，怎么回去了，我手机没信号,2019-04-24 16:45:45,打给商家问下喽。,2019-04-24 16:45:40,2019-04-24 16:45:45
什么味道的好闻,1970-01-01 08:00:00,为什么又提价了？,2019-05-01 19:20:40,2019-05-01 19:20:45
用在唇上不小心进口里是味道,2019-04-12 09:27:40,没有味道呢，无色无味的,2019-04-12 09:27:35,2019-04-12 09:27:40
起皮了,2018-11-01 19:56:14,没有，用了挺润的，不错,2018-11-01 19:56:14,2018-11-01 19:56:35
三叶草l9S,2018-09-25 23:02:34,还可以,2018-09-25 23:02:34,2018-09-25 23:02:55
可以退死皮吗,2018-12-26 10:37:19,恐怕没这个功效,2018-12-26 10:37:19,2018-12-26 10:37:25
你们买的都是什么时候产的呀？我的05,2019-06-09 12:05:35,我的今天刚到，在单位，还没看到,2019-06-09 12:05:31,2019-06-09 12:05:35
有效期限怎么看？,2018-11-21 09:15:56,日期新鲜,2018-11-16 17:57:57,2018-11-16 17:58:00
你好，能明天十点前送到吗,2018-10-10 21:10:30,这个要看你们那儿的快递员了，就算京东写了几点到,2018-10-10 21:10:30,2018-10-10 21:10:50
2019年6月11号收到的唇膏，怎么找不到生产日期，怎样才能联系到客服,2019-06-18 09:57:40,直接联系客服啊。。。,2019-06-18 09:57:37,2019-06-18 09:57:40
为什么这里找不到客服呢,2019-05-21 10:24:15,不知道，我没找过,2019-05-07 22:11:30,2019-05-07 22:11:35
亲，是正品吧,2019-06-19 15:09:05,是,2019-06-19 15:09:01,2019-06-19 15:09:05
生产日期是什么时间的,2019-05-17 21:38:20,2023年1月到期,2019-05-10 14:28:34,2019-05-10 14:28:40
这个是正品吗,2019-04-17 17:35:40,是正品,2019-04-17 17:35:35,2019-04-17 17:35:40
生产日期和保质期怎么找，怎么查真伪.?,2019-03-18 17:05:25,没注意。京东自营应该不会有假货吧，顶多网店特供。,2019-03-16 23:10:18,2019-03-16 23:10:25
