ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
撕着疼吗？,2019-08-15 01:31:56,撕拉式面膜是利用面膜和皮肤的充分接触和黏合， 在面膜撕拉而离开皮肤时，将皮肤上的黑头，老化角质和油脂通通&ldquo;剥&rdquo;下。它的清洁能力最强，但对皮肤的伤害也最大，使用不当可能造成皮肤松弛、毛孔粗大和皮肤过敏。撕拉面膜属于胶状，待敷上脸干之后，就沿脸的边缘撕下来，如果附着力(黏力)够强的话，就可以把黑头粉刺也粘出来。所以这种黏力强的面膜会被用在T字部位出油多的地方，消除黑头和脂肪栓。撕着不疼。,2018-11-26 20:10:41,2018-11-27 17:24:45
会不会反弹,2019-08-15 01:25:26,黑头是不断产生的，取决于你的毛孔,2019-08-15 01:00:51,2019-08-15 01:25:26
味道刺鼻吗？,2018-07-22 16:23:16,黑色的特别刺鼻,2018-07-20 09:40:04,2018-07-20 09:40:30
用了能吸出来吗,2019-01-22 14:15:02,感觉还是每天跑步出汗鼻子变得干净了点,2019-01-22 09:47:56,2019-01-22 09:48:00
这种东西还在卖啊？,2018-08-31 15:25:00,真的没用  感觉被坑了,2018-06-20 11:50:57,2018-06-21 20:22:58
这个真的有用吗,2018-10-14 23:49:05,有点点,2018-10-14 23:49:05,2018-10-14 23:49:30
东西整个脸都可以用吗,2018-10-14 23:50:40,鼻子,2018-10-14 23:50:40,2018-10-14 23:50:45
你好，我想问一下这个是敷整个脸还有只是鼻子而已的,2018-10-14 23:52:16,敷鼻子,2018-10-14 23:52:16,2018-10-14 23:52:25
那个里面有化妆棉嘛！,2018-09-15 16:31:49,有的一小包,2018-09-15 16:31:49,2018-09-15 16:32:15
推荐购买吗？,2019-08-13 22:36:13,用了几次感觉黑头少了,2019-08-13 14:05:06,2019-08-13 15:52:34
一天可使用几次？,2018-10-10 23:40:57,三天用一次,2018-10-10 23:40:57,2018-10-10 23:41:15
敏感肌，有红血丝，可以用吗？,2018-08-29 20:54:51,鼻贴,2018-07-05 20:51:31,2018-07-05 20:51:45
有没有效果,2018-10-10 23:41:17,效果还是可以,2018-10-10 23:41:17,2018-10-10 23:41:40
老实说你们觉得有用么？,2018-12-18 17:17:01,还行吧。,2018-12-12 21:54:24,2018-12-12 21:54:30
我姑娘鼻子黑头太多了我想给用一下不知道怎么样,2019-07-06 15:43:45,还可以吧,2019-07-06 15:43:43,2019-07-06 15:43:45
这个产品未成年人可以使用下?,2018-08-29 20:54:38,你几岁了,2018-08-29 20:54:38,2018-08-29 20:54:45
有那个鼻贴吗,2018-12-25 10:36:38,有的。。。,2018-12-12 21:53:41,2018-12-12 21:53:45
男的可以用吗？,2018-07-28 20:35:45,可以吧，应该没有问题,2018-07-22 09:11:54,2018-07-22 09:12:10
效果怎么样啊,2019-07-25 08:20:30,挺好用的,2019-07-25 08:20:26,2019-07-25 08:20:30
我用导出液为什么会有刺痛感啊？,2019-09-01 09:56:01,我也有刺痛感，原来不是我一个人有这种感觉啊，不知道这是为什么,2019-08-29 20:50:24,2019-08-30 06:25:08
女朋友帮买的，去毛线的黑头，毛用没有。,2018-10-10 23:39:49,去毛效果不错，撕的时候有点疼,2018-08-18 14:38:22,2018-08-18 14:38:30
16岁高一学生可以用吗，皮肤较干,2019-07-23 20:31:55,你还年轻，皮肤干燥应该调理一下，化妆品用太早也不好,2019-07-23 20:31:48,2019-07-23 20:31:55
这是男士用的吗,2018-12-12 21:52:07,都可以,2018-12-12 21:52:07,2018-12-12 21:52:10
有明显效果吗,2018-05-21 09:29:44,真的没有效果,2018-05-21 09:29:44,2018-05-21 09:30:00
下巴和额头处也能用的吧,2018-12-12 21:53:31,应该能吧,2018-12-12 21:53:31,2018-12-12 21:53:35
用多了毛孔会变大吗？,2018-08-23 15:05:34,想要多大有多大,2018-08-23 15:05:34,2018-08-23 15:05:50
这个气味会不会很重，大概多久用一次，会伤皮肤吗？,2019-08-03 16:29:49,第一次用，抹的时候感觉味道有点刺鼻，抹完后就没了,2019-08-03 13:56:08,2019-08-03 16:29:48
男生可以用吗？,2018-08-23 15:01:52,都可以的了,2018-08-23 15:01:52,2018-08-23 15:01:55
你们买来那瓶黑色的都是里面铝箔纸开着的吗,2019-06-29 00:33:20,封口密封的,2019-06-29 00:33:17,2019-06-29 00:33:20
你好这个可以去粉刺吗,2018-11-27 20:28:33,去黑头的，不是粉刺,2018-11-27 20:28:33,2018-11-27 20:28:35
用过之后我会变帅吗？，能找到100个女朋友吗？,2018-12-01 11:43:04,不能的,2018-12-01 11:43:04,2018-12-01 11:43:10
能祛痘吗。,2018-11-01 17:53:29,没有祛痘功效，对皮肤破损有刺激，去黑头也要坚持用,2018-08-23 08:45:24,2018-08-23 08:58:18
这个好，还是鼻贴好用啊,2018-10-07 23:13:08,这个效果没有鼻贴好，而且使用麻烦,2018-10-07 23:13:08,2018-10-07 23:13:20
第三部的精华液能把毛孔当时就收细么,2019-07-08 18:41:30,收缩没啥感觉，第二部倒是拔出来很多黑头,2019-07-08 18:41:24,2019-07-08 18:41:30
12岁以下儿童可以用吗,2019-06-07 21:27:35,不能用对皮肤伤害很大,2019-04-15 10:50:59,2019-04-15 10:51:05
效果真的好吗,2018-12-12 15:44:06,还好,2018-12-12 15:44:06,2018-12-12 15:44:10
这一套能用多长时间,2018-08-23 15:02:43,其实没多少，看你自己用的频率吧,2018-08-19 07:20:38,2018-08-19 07:21:00
会不会很伤皮肤啊？,2018-09-07 12:41:28,不会，用了很多次了，效果不错，不会伤害皮肤。,2018-08-29 20:52:33,2018-08-29 20:52:40
脸上可以用吗,2018-11-26 09:46:08,可以,2018-11-26 09:46:08,2018-11-26 09:46:15
可以用在额头上吗,2018-09-07 16:53:15,最好鼻头，额头也可,2018-08-29 20:52:50,2018-08-29 20:53:05
一般多久用一次，去黑头效果怎样，对皮肤伤害大不大,2018-08-30 06:11:31,一周两次，效果还可以，小的黑头白头可以吸出,2018-08-29 20:53:39,2018-08-29 20:53:55
如果黑头很明显，用了效果会不会很好？,2018-08-22 14:41:28,根据个人而言,2018-08-22 14:41:28,2018-08-22 14:41:35
这个会不会令毛孔变大,2019-07-18 20:43:00,肯定会,2019-07-18 20:42:57,2019-07-18 20:43:00
吸出了黑头还会长出黑头吗,2019-03-30 17:15:30,需要长期保养，看个人情况，注意保养会好一些，吸黑头效果还是不错的,2019-03-30 17:15:25,2019-03-30 17:15:30
大家用导出液的时候有微微刺疼的感觉吗,2018-12-12 21:55:42,有点,2018-12-12 21:55:42,2018-12-12 21:55:45
这个也没有使用说明，要怎么用啊,2019-01-15 15:55:35,盒子侧面有写 使用说明,2019-01-15 15:55:35,2019-01-15 15:55:40
这怎么没说明多久用一次，是一天一次还是多久一次？,2018-09-26 07:34:07,适当用一下，一周一两次，过于频繁使用不好,2018-09-26 07:34:07,2018-09-26 07:34:10
我怎么用导出液的时候有疼的感觉呢？,2019-03-11 11:34:11,主要是干，而且和皮肤出油也有关系,2019-03-11 11:34:10,2019-03-11 11:34:15
请问怎么样算干透啊？要抹多厚呢？,2018-12-20 08:38:17,硬币厚度吧,2018-12-12 21:57:02,2018-12-12 21:57:05
这个黑色的好辣眼睛吗 我用的是这样会不会不好呀,2019-07-25 12:41:10,正常的,2019-06-27 08:18:16,2019-06-27 08:18:20
这个能涂满脸部吗？,2019-05-19 17:09:50,不够用了涂脸上,2019-05-08 08:34:00,2019-05-08 08:34:05
能不能全脸用,2019-01-15 16:03:37,可以,2019-01-15 16:03:37,2019-01-15 16:03:40
李士？是李医生？,2018-12-23 19:22:40,原来如此，我还以为给我发了一个其他品牌。,2018-12-23 19:22:40,2018-12-23 19:22:45
鼻子以外的脸部可以用吗?,2019-07-30 09:55:55,可以用的!但是必须也要按步骤完成，只要有黑头的地方就可以用的。,2019-07-25 22:16:04,2019-07-25 22:16:10
如果使用导出液时有刺痛感还能不能继续使用,2018-07-25 07:32:26,都有刺痛感，如果没出现过敏症状，可以继续用。,2018-07-25 07:32:26,2018-07-25 07:32:45
大家用了多长时间，用着怎么样啊,2019-01-01 09:50:06,用了三年左右了，自然堂的护肤品，面膜效果挺好,2019-01-01 09:50:06,2019-01-01 09:50:10
脸颊上有黑头，挤都挤不出来，用这个有效吗？,2018-07-05 20:53:26,肯定啊,2018-07-05 20:53:26,2018-07-05 20:53:50
怎么用的,2019-07-25 12:41:55,说明书,2019-07-09 22:37:50,2019-07-09 22:37:55
用过后毛孔变大了吗？ 怕毛孔变大用过一次就不在用了。,2018-11-25 16:15:50,用收缩毛孔液,2018-11-25 16:15:50,2018-11-25 16:15:55
亲  我想问问 用了精华液   是不是不想要用爽肤水,2018-12-07 10:23:44,要用的,2018-12-07 10:23:44,2018-12-07 10:23:50
用第一瓶导出液有一点涩的微疼呢？你们有吗？,2018-11-29 10:27:08,吸黑头特别好，密密麻麻的小小的都吸出来了,2018-11-25 14:00:08,2018-11-25 14:00:15
我想问，是真的有用吗？求真实回答啦,2019-04-01 11:51:35,个人感觉还是有用的，不过需要长期保养，主意睡眠，少熬夜才能减少黑头,2019-03-30 17:18:04,2019-03-30 17:18:10
16岁高中生用这个会不会让皮肤更不好，比如毛孔粗大,2018-11-25 16:17:33,16岁可以不用吧,2018-11-25 16:17:33,2018-11-25 16:17:35
皮炎可以用吗,2019-05-02 17:12:00,小心可能会破相,2019-05-02 17:11:55,2019-05-02 17:12:00
16岁脸上有痘痘可以用吗？现在天气我脸上现在有红血丝还起皮,2018-11-26 12:23:51,这是用来去黑头的，不是去角质的，还有只能用在鼻子上,2018-11-26 12:23:51,2018-11-26 12:23:55
东西管用吗,2018-07-08 22:55:51,还可以啊！第一次的时候不会用😂第二次用就撕出来有黑头呢！,2018-07-08 22:55:51,2018-07-08 22:56:00
这个好用吗？,2018-07-14 16:22:47,建议鼻贴，这个还可以,2018-07-05 20:50:35,2018-07-05 20:50:55
这个可以全脸用的吗,2018-07-05 20:52:10,可以的,2018-07-05 20:52:10,2018-07-05 20:52:35
16岁高中生女的可以用吗？不会有依赖性吧,2019-08-06 20:04:48,青春期自我调节吧,2018-11-25 12:13:20,2018-11-25 12:13:25
油性皮肤可以用吗？,2019-07-05 12:00:35,可以，非常好用,2019-07-05 12:00:33,2019-07-05 12:00:35
用完第二天鼻子就长痘痘还能继续用吗,2018-12-20 08:37:24,一周使用一至二次,2018-11-25 05:55:32,2018-11-25 05:55:35
老板，你的产品对皮肤有伤害吗，如果没有就推荐一款去鼻子上黑头的最有疗效的一款给我 谢谢,2019-03-25 15:28:39,鼻贴,2018-07-05 20:50:56,2018-07-05 20:51:20
去黑头粉刺有用吗,2018-07-05 20:52:31,特别管用，建议鼻贴,2018-07-05 20:52:31,2018-07-05 20:52:35
有配化妆棉吗,2018-06-26 20:27:25,有,2018-06-26 20:27:25,2018-06-26 20:27:50
日期什么时候,2019-09-15 16:45:15,2022年到期,2019-09-15 14:47:54,2019-09-15 16:45:15
用完以后毛孔会变大吗？,2019-03-30 17:32:10,按要求用就不会，里面有精华液的,2019-03-30 17:32:05,2019-03-30 17:32:10
哺乳期能用吗,2019-01-01 22:21:50,我就是哺乳期！用了,2018-12-22 13:54:21,2018-12-22 13:54:25
产品使用方法中的涂抹两次是指撕掉黑头后还是指在涂抹的过程中多涂一次,2018-12-20 08:32:09,可以连续用两次嘛，,2018-12-20 08:32:09,2018-12-20 08:32:15
男士用怎么样,2018-07-04 01:54:28,建议买鼻贴，这个比较麻烦,2018-07-04 01:54:28,2018-07-10 13:32:44
我没有用过这类产品，具体使用步骤是什么呢？,2018-07-04 01:54:55,建议买鼻贴,2018-07-04 01:54:55,2018-07-04 01:55:00
用后能彻底去除吗,2018-06-23 18:33:05,一般吧，不是很好,2018-06-23 18:33:05,2018-06-23 18:33:25
化妆棉有多少,2018-06-26 20:27:06,很多啊,2018-06-26 20:27:06,2018-06-26 20:27:25
效果怎么样,2019-07-26 10:48:20,还行，一般,2019-07-23 20:50:48,2019-07-23 20:50:55
为毛用的时候有刺痛感,2018-06-22 23:06:41,没有啊,2018-06-22 23:06:41,2018-06-22 23:06:45
脸颊和下巴能用吗？,2019-04-20 14:36:35,有黑头的地方都可以吧,2019-04-20 14:36:28,2019-04-20 14:36:35
大家用效果都怎么样？,2018-06-22 23:07:03,还行吧,2018-06-22 23:07:03,2018-06-22 23:07:10
请问可以用全脸吗？,2018-06-17 00:56:36,可以，还没有我买的红酒面膜给力，那么一小支摸两次整脸应该就没了吧,2018-06-17 00:56:36,2018-06-17 00:56:45
你们用着都不过敏吗？皮肤发红变硬微肿的那种,2019-09-08 17:41:34,有点痒,2019-09-08 16:01:40,2019-09-08 17:41:34
鼻子两侧的脸蛋毛孔也大，可以用吗,2019-07-24 14:05:42,这是去黑头的,2019-07-24 11:36:48,2019-07-24 11:36:55
去黑头效果好吗？去完毛孔会更大吗？会存更多的黑头吗？,2018-08-26 21:44:47,"不怎么好用。导出液刺激性很大,而且用完以后毛孔会变大,不出一周黑头还会长出来 ,而且我觉得用了几次以后黑头好像更加明显了",2018-08-26 21:44:47,2018-08-26 21:45:10
没送有化妆棉吗？这样怎么放导出液？,2018-07-12 14:42:20,有,2018-04-27 09:09:50,2018-04-27 09:09:55
效果好不好,2018-07-13 16:05:22,效果很好，得用黑头导出液充分湿敷,2018-07-13 16:05:22,2018-07-13 16:05:25
这个洗马桶强不强，马桶经常有黄点点,2018-05-23 18:52:41,拿你腚眼子对准使劲嘬,2018-05-23 18:52:41,2018-05-23 18:52:45
有点痒对不对的,2018-04-29 11:12:45,没有啊,2018-04-29 11:12:45,2018-04-29 11:12:50
黑的在鼻子上，大家都是怎么撕下来的，我起不下来呀,2018-03-21 13:59:44,慢点斯,2018-03-21 13:59:44,2018-03-21 13:59:50
15-17岁年龄段可以用吗,2018-04-07 17:06:43,可以没问题,2018-04-07 17:06:43,2018-04-07 17:06:50
和备长炭的那款比，哪个更好,2019-02-21 13:26:07,大同小异,2019-01-15 16:00:25,2019-01-15 16:00:30
用什么抹啊，没工具啊，直接用手吗,2018-04-17 12:26:44,用手 没有又想买来用 买了可能大半年都不会用一次 😓,2018-04-17 12:26:44,2018-04-17 12:27:00
你们老实说，这东西用完以后毛孔会变大嘛！黑头会不会更多了？,2019-07-21 21:19:45,用过之后用个收缩毛孔的,2019-07-21 21:19:39,2019-07-21 21:19:45
请问好使吗？能吸出来吗？有味吗,2018-03-12 09:35:17,效果不是很好,2018-03-12 09:35:17,2018-03-12 09:35:20
对草莓鼻有效么,2018-05-31 22:23:24,买完就后悔了，这种东西只会越用黑头越多吧,2018-05-31 22:23:24,2018-05-31 22:23:30
14岁的可以用吗？,2018-05-15 15:56:58,发育成熟就好,2018-05-15 15:56:58,2018-05-15 15:57:15
女生适合用吗,2018-04-27 07:37:49,可以,2018-04-27 07:37:49,2018-04-27 07:38:15
有没有效果，黑头有点严重。,2018-03-14 17:32:20,我和老公各做了一次，感觉效果一般,2018-03-14 17:32:20,2018-03-14 17:32:40
能告诉我使用方法吗,2018-03-27 23:26:47,包装有,2018-03-17 20:45:42,2018-03-17 20:45:55
导出液怎么用？涂整脸的那用！,1970-01-01 08:00:00,副作用大不大。我担心越用毛孔越粗大,2018-04-10 10:37:14,2018-04-10 10:37:40
用完之后有点凉爽，还有点针扎的感觉，针扎的感觉不在严重，这个正常么？,2018-12-18 14:20:22,是的，很舒服，在南方特别适合,2018-12-18 14:20:22,2018-12-18 14:20:25
闲置一套，仅用一次，需要私,1970-01-01 08:00:00,这是正品吗，为啥比屈臣氏的便宜那么多,2018-09-10 12:14:14,2018-09-10 12:14:20
黑头导出液没什么感觉，撕拉面膜是真的感觉刺疼，又疼又凉的感觉，以前也用过其他产品，没有这样刺疼的感觉呀？,2018-07-15 16:47:50,我没有,2018-07-15 16:47:50,2018-07-21 15:41:16
没效果，用了两次，效果真的不咋地，且不说没能去除黑头，鼻子也变得特别容易出油了。跟客服联系说是我个人肤质问题，还说拆开了不能退了，可是我不拆开怎么知道东西好坏啊？！,2018-09-07 13:44:07,越用毛孔越大，李医生的产品真的不咋滴，估计以后看到这三个字都要绕远点,2018-09-01 18:38:15,2018-09-01 18:38:35
还有激素,2018-12-18 17:16:30,没效果  黑头越多了,2018-11-29 11:30:03,2018-11-29 11:30:05
撕出来的到底是什么？皮肤上的黑头并没有因为撕了就不见了。,2018-06-07 18:47:29,我也是第一次用，反正撕出来的是一些脏东西。,2018-06-07 13:12:35,2018-06-07 13:13:00
为什么牌子写李士？广告上却是李医生的牌子？？,2018-06-06 23:05:36,效果还是不错的，能看得见，名字问题没注意,2018-05-31 17:58:49,2018-05-31 17:58:55
我涂了，但是，撕不下来啊，粘的紧紧的，扣都扣不落，是不是涂薄了？,2019-05-03 12:24:35,涂太薄了吧！很好撕的呀,2019-05-03 10:40:13,2019-05-03 10:40:15
感觉化妆棉太少了吧，都没有用完就没有化妆棉了。,2019-06-22 18:01:35,好像是的,2019-06-22 18:01:30,2019-06-22 18:01:35
这个送鼻子上的化妆棉吗？,2018-12-10 16:27:53,里面带了有,2018-11-28 13:42:47,2018-11-28 13:42:50
为什么总第一步骤的时候，特别刺激鼻子，,2018-12-12 09:41:32,对皮肤有刺激性,2018-12-07 23:27:20,2018-12-07 23:27:25
标题是李医生，怎么货是李士？,2018-06-12 19:49:59,很积极,2018-06-12 19:49:59,2018-06-12 19:50:05
这东西一点用都没有,2019-03-30 20:52:25,我觉得挺好用的，起码有改善皮肤,2019-03-25 20:33:53,2019-03-25 20:33:55
用导出液的时候有刺痛感而且还痒,2018-08-20 15:16:34,我用时没有此问题。,2018-08-16 07:33:42,2018-08-16 07:33:50
送粉刺针吗,2018-10-30 15:08:40,不送,2018-10-15 13:20:25,2018-10-15 13:20:45
涂完以后手上那一点不想浪费，怎么办？,2018-08-17 19:36:27,吃是不可能吃的，放在手上不要动他给小手手做下保养,2018-08-13 11:53:36,2018-08-13 11:53:55
央视不是说过李医生产品里面含有激素吗？？请问你们用过后有不良反应吗？产品怎么样？,2018-09-13 09:54:53,确实有点刺激,2018-09-13 09:54:53,2018-09-13 09:55:10
那个化妆棉是送的吗,2018-09-21 09:41:12,是的,2018-09-21 09:41:12,2018-09-21 09:41:15
为什么我用导出液鼻子皮肤有刺痛感呢？,2019-10-15 21:55:24,我也有轻微的刺痛感，不知道为什么,2019-09-18 18:26:36,2019-09-18 19:11:13
